# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,157.00000,1000.00000,5.17415,16.32855,27.44704,18.42819,0.40485,0.39497,0.17056
2.00000,145.00000,1000.00000,5.07969,16.29738,23.24879,18.96113,0.87172,0.10787,0.00000
3.00000,197.00000,1042.04482,5.35556,16.09462,28.83082,20.78423,0.37599,0.31326,0.12760
4.00000,147.00000,1027.59600,4.18348,17.06820,27.08838,24.49664,0.67435,0.01825,0.01345
5.00000,127.00000,1060.14904,4.21479,17.17427,34.34347,14.27964,0.24924,0.19250,0.05876
6.00000,116.00000,1058.10678,4.72900,16.47696,24.07724,19.00271,0.88618,0.22900,0.04336
7.00000,208.00000,1108.91521,4.37154,16.94065,22.10488,17.43089,0.58333,0.21220,0.09350
8.00000,125.00000,1154.62251,5.39467,16.01333,29.33200,22.63600,0.68467,0.12267,0.00000
9.00000,178.00000,1151.56206,6.26282,15.04701,20.63248,17.45299,0.32105,0.11325,0.04487
10.00000,171.00000,1148.63969,4.99188,16.36311,23.25986,27.16589,0.80510,0.03480,0.01624
11.00000,104.00000,1187.86250,3.88540,17.43111,26.23738,16.27694,0.31583,0.29877,0.05730
12.00000,191.00000,1168.52584,6.62731,14.72610,22.20723,18.95422,0.75904,0.47068,0.13012
13.00000,181.00000,1183.29355,5.77088,15.55246,25.21306,12.05889,0.48715,0.98822,0.67773
14.00000,92.00000,1196.89365,4.04467,17.41643,31.63256,19.74207,0.55836,0.02738,0.00288
15.00000,125.00000,1209.48361,4.09685,17.46171,30.23198,19.05518,0.50563,0.14865,0.05968
16.00000,115.00000,1205.96425,4.20204,17.06327,30.81531,14.96837,0.29133,0.33878,0.02347
17.00000,213.00000,1202.56594,5.39375,16.03906,26.88750,23.60859,0.66289,0.09453,0.04688
18.00000,130.00000,1233.50868,5.15842,16.39356,30.32178,31.51238,0.63243,0.03837,0.00248
19.00000,111.00000,1213.40203,4.21940,17.01642,27.51642,21.27612,0.77463,0.07015,0.00448
20.00000,71.00000,1194.89571,4.85577,16.53654,32.03269,22.24038,0.70865,0.05000,0.00000
21.00000,126.00000,1191.86747,4.67061,16.81093,24.74151,21.83604,0.78139,0.25997,0.21566
22.00000,228.00000,1188.92439,5.37788,16.10177,28.68319,23.20177,0.44690,0.20708,0.11504
23.00000,152.00000,1172.59981,4.98782,16.49059,27.71650,22.18826,0.85161,0.14396,0.00000
24.00000,236.00000,1139.27507,6.39529,15.04140,23.68263,18.25406,0.51461,0.35308,0.33036
25.00000,178.00000,1126.11605,6.37500,15.18182,27.69886,27.60909,0.57955,0.26818,0.20909
26.00000,145.00000,1140.69866,4.49683,16.87084,38.38669,16.85737,0.20761,0.20127,0.02377
27.00000,106.00000,1110.04928,5.42841,16.04432,32.34545,18.40795,0.45227,0.34886,0.10227
28.00000,152.00000,1125.25952,4.63811,16.87340,24.59591,20.68926,0.47059,0.32737,0.18670
29.00000,131.00000,1139.48191,4.33929,17.18452,23.70685,21.15774,0.50000,0.05060,0.11012
30.00000,92.00000,1109.72235,3.61863,17.56415,21.46397,20.60984,0.50703,0.00000,0.00000
31.00000,162.00000,1081.82670,4.86786,16.61310,24.46786,19.06429,0.59524,0.39405,0.20833
32.00000,238.00000,1080.36638,5.21267,16.24863,27.06333,26.57858,0.68608,0.17201,0.08210
33.00000,185.00000,1054.56612,6.26604,15.33962,25.48774,17.31792,0.50472,0.51698,0.22075
34.00000,96.00000,1046.15878,3.55285,17.73659,24.28130,20.12683,0.59024,0.09756,0.13984
35.00000,265.00000,1064.13011,5.15596,16.38532,22.83869,15.21177,0.25000,0.26682,0.17890
36.00000,95.00000,1062.84636,3.67526,17.64433,22.53780,26.91924,0.51031,0.11168,0.07216
37.00000,121.00000,1079.60620,5.15140,16.21504,37.08582,21.21215,0.29412,0.17936,0.08197
38.00000,106.00000,1078.22621,2.91095,18.34508,17.36364,17.44341,0.59833,0.11317,0.18182
39.00000,243.00000,1109.46837,5.82714,15.82094,31.57497,23.92875,0.45632,0.10657,0.03408
40.00000,131.00000,1107.86124,4.03582,17.24872,25.70829,16.22927,0.66223,0.12385,0.05118
41.00000,180.00000,1097.70641,4.47895,17.06361,25.42657,18.17399,0.53274,0.10945,0.07016
42.00000,133.00000,1088.04706,4.28924,17.21422,24.61500,11.34946,0.30701,0.33564,0.14610
43.00000,135.00000,1118.12481,5.83776,15.56633,29.68367,22.14082,0.70408,0.07959,0.00714
44.00000,123.00000,1131.25634,4.48069,16.96567,25.18598,23.71531,0.65021,0.02146,0.01574
45.00000,142.00000,1120.31399,4.93318,16.59908,26.95276,20.36175,0.74194,0.08525,0.00691
46.00000,192.00000,1118.66770,5.17727,16.42833,26.06955,19.63783,0.42324,0.28668,0.11450
47.00000,250.00000,1117.04522,4.10768,17.26302,22.50574,18.37335,0.60282,0.09003,0.05031
48.00000,180.00000,1129.94099,5.03486,16.26972,24.50367,19.42569,0.52523,0.18807,0.07339
49.00000,141.00000,1119.29223,5.84950,16.13806,31.14303,18.24378,0.70896,0.17662,0.01493
50.00000,156.00000,1109.15925,4.21735,17.08090,25.28070,19.31092,0.65887,0.07310,0.01559
51.00000,118.00000,1107.65148,4.42353,17.16732,24.56601,20.71895,0.40000,0.42614,0.24967
52.00000,177.00000,1106.16361,5.06067,16.30940,22.20020,18.11021,0.33165,0.11729,0.00000
53.00000,143.00000,1119.26441,5.54331,15.81890,19.48163,22.04462,0.60696,0.36089,0.36877
54.00000,159.00000,1100.03489,3.90838,17.45363,21.42793,22.37207,0.33017,0.15754,0.33073
55.00000,197.00000,1082.93403,4.79448,16.69427,26.79346,19.41820,0.79703,0.17178,0.03783
56.00000,142.00000,1096.99304,3.12167,18.19518,19.52725,18.38403,0.69328,0.08492,0.05830
57.00000,134.00000,1088.08568,5.65675,15.82359,21.13709,13.57705,0.54516,0.45696,0.19872
58.00000,90.00000,1072.71520,3.60697,17.67828,23.00663,11.73798,0.50000,0.13930,0.03814
59.00000,153.00000,1087.09577,4.67467,16.87289,30.06044,15.26933,0.37689,0.12267,0.04178
60.00000,116.00000,1078.67716,5.90761,15.36413,16.52989,21.57473,0.50000,0.49592,0.15082
61.00000,162.00000,1106.53171,4.59557,16.89161,22.65385,15.75058,0.80245,0.40559,0.05944
62.00000,146.00000,1119.10269,6.24610,15.19088,23.90636,26.13205,0.74730,0.06603,0.02401
63.00000,270.00000,1109.55626,5.37836,16.17478,32.81562,22.43342,0.22439,0.26633,0.12932
64.00000,215.00000,1100.42556,5.99218,15.39739,27.71140,14.36417,0.29577,0.32964,0.04625
65.00000,155.00000,1113.13124,5.38923,15.98042,24.95594,21.87026,0.55630,0.25214,0.13097
66.00000,130.00000,1139.15100,4.81757,16.70946,27.50270,19.28514,0.65541,0.12432,0.06892
67.00000,152.00000,1122.55274,4.62179,16.71703,28.81227,22.63187,0.46566,0.09066,0.09066
68.00000,134.00000,1107.66824,5.36263,16.21832,28.72155,20.86494,0.50000,0.36910,0.16744
69.00000,224.00000,1133.60587,5.05419,16.44360,29.54442,19.97290,0.58412,0.27599,0.13737
70.00000,187.00000,1144.59342,3.96542,17.36265,21.30435,18.95158,0.23962,0.14625,0.13439
71.00000,141.00000,1164.09387,5.65723,15.92767,28.27883,14.42348,0.54036,0.47904,0.00000
72.00000,146.00000,1181.60391,4.14627,17.12940,20.41350,17.30942,0.68917,0.23347,0.04079
73.00000,148.00000,1162.99667,4.93494,16.43680,27.02602,14.63383,0.53532,0.47584,0.25372
74.00000,155.00000,1161.15353,3.74197,17.68201,24.46788,21.93362,0.58244,0.29443,0.07495
75.00000,191.00000,1178.68134,5.10905,16.44650,31.96502,24.14403,0.68484,0.18107,0.09808
76.00000,175.00000,1176.68777,4.07873,17.12419,29.57468,16.37256,0.25812,0.13393,0.04951
77.00000,144.00000,1165.25310,4.06993,17.22937,26.48252,28.74685,0.44545,0.15105,0.11748
78.00000,118.00000,1181.55729,4.73462,16.64487,29.03077,21.59615,0.66410,0.21154,0.09231
79.00000,196.00000,1162.59201,5.17755,16.06054,24.51905,14.90748,0.16156,0.36259,0.08027
80.00000,190.00000,1160.78889,4.91934,16.57280,31.94532,21.20506,0.07758,0.09569,0.04306
81.00000,239.00000,1170.27909,5.48387,15.95662,31.22191,18.14794,0.17297,0.06452,0.07675
82.00000,128.00000,1168.41067,3.77364,17.60745,23.82092,22.27507,0.67693,0.05874,0.00430
83.00000,288.00000,1190.77371,6.70549,14.84542,21.80293,16.87399,0.22198,0.34505,0.09890
84.00000,192.00000,1188.69868,4.56604,17.00000,20.55723,22.71824,0.61006,0.19874,0.15346
85.00000,120.00000,1197.03347,3.29784,18.11265,25.31173,18.57099,0.75694,0.15278,0.00617
86.00000,137.00000,1178.63423,6.02757,15.41604,25.20927,17.86466,0.68672,0.51754,0.16165
87.00000,120.00000,1176.70821,4.08149,17.16989,21.74586,18.26381,0.64088,0.16575,0.07182
88.00000,117.00000,1160.23148,4.68120,16.74222,33.04608,19.18804,0.52304,0.13699,0.02491
89.00000,145.00000,1158.49877,4.97390,16.40397,30.35908,16.10438,0.28288,0.45198,0.18476
90.00000,121.00000,1148.25563,4.20386,17.00826,23.10055,14.12810,0.70661,0.14187,0.04408
91.00000,181.00000,1157.95392,4.42438,17.00275,27.59303,14.73511,0.29698,0.16865,0.02108
92.00000,79.00000,1156.25688,3.00481,18.09615,19.65865,15.43750,0.73678,0.05529,0.04808
93.00000,207.00000,1154.58006,5.07631,16.45060,30.13173,23.70602,0.65783,0.05783,0.00482
94.00000,247.00000,1152.92301,5.87368,15.70424,25.65809,16.51210,0.21029,0.23298,0.12330
95.00000,172.00000,1138.61584,4.08082,17.23815,17.09698,23.14978,0.20043,0.14224,0.01185
96.00000,106.00000,1116.52948,4.77834,16.65491,24.19773,19.34131,0.45025,0.32368,0.20151
97.00000,113.00000,1104.54893,6.69735,14.93545,34.95873,14.92063,0.15926,0.41164,0.12275
98.00000,174.00000,1115.82656,5.41879,15.94118,25.44513,18.14223,0.60623,0.32309,0.18613
99.00000,132.00000,1126.60810,4.14665,17.13681,25.14764,27.40551,0.51969,0.10335,0.06693
100.00000,106.00000,1136.92578,4.53051,16.86453,35.36298,16.39193,0.48190,0.34643,0.02482
101.00000,190.00000,1159.42623,4.96378,16.42656,22.86720,22.79980,0.23089,0.31087,0.21026
102.00000,169.00000,1177.79892,4.94578,16.62909,30.75645,21.04475,0.58003,0.21429,0.08520
103.00000,300.00000,1194.48516,4.31234,16.99254,20.40017,13.62717,0.26553,0.48136,0.38028
104.00000,223.00000,1209.62459,5.07353,16.36961,19.94804,24.19706,0.29608,0.22745,0.08137
105.00000,104.00000,1216.83582,3.85121,17.68166,20.05017,15.78201,0.73183,0.28374,0.08304
106.00000,300.00000,1199.46849,5.57895,15.83499,22.45590,18.18634,0.46835,0.24111,0.08606
107.00000,184.00000,1197.42293,4.60053,16.82451,21.83333,14.26014,0.48236,0.18783,0.01499
108.00000,181.00000,1181.77576,6.07942,15.36101,26.12545,22.94043,0.41065,0.37365,0.16336
109.00000,210.00000,1202.11879,4.88320,16.42728,23.89299,16.44310,0.24793,0.37453,0.31726
110.00000,99.00000,1209.48564,4.90958,16.34015,32.98924,19.22067,0.40527,0.35953,0.06243
111.00000,184.00000,1216.60084,4.85978,16.46863,25.34317,22.51661,0.47601,0.12454,0.03229
112.00000,209.00000,1223.47866,4.83165,16.49562,24.39529,19.53535,0.45758,0.20269,0.06734
113.00000,148.00000,1211.17631,4.09528,17.28746,32.45440,15.56759,0.04886,0.26059,0.04560
114.00000,108.00000,1224.57427,4.31161,17.14164,30.95609,24.64731,0.51700,0.07365,0.03683
115.00000,93.00000,1231.16591,6.15663,15.44923,35.25990,19.38554,0.51377,0.24785,0.04647
116.00000,183.00000,1215.00405,4.56958,16.78641,31.00108,24.17799,0.80475,0.02265,0.01618
117.00000,94.00000,1200.29334,4.12469,17.20617,31.66667,14.48889,0.68395,0.26543,0.02840
118.00000,198.00000,1189.08449,5.89973,15.57724,25.23848,14.93135,0.30533,0.29359,0.14002
119.00000,105.00000,1202.71287,4.24855,16.94622,28.44767,17.31541,0.50000,0.51017,0.29651
120.00000,177.00000,1184.87180,4.23626,17.21209,19.23187,20.33297,0.70055,0.17143,0.02198
121.00000,107.00000,1162.40806,5.12982,16.29825,30.36374,16.43392,0.35848,0.43860,0.12982
122.00000,212.00000,1147.13504,3.92433,17.43852,23.03267,20.08512,0.79407,0.18401,0.03955
123.00000,246.00000,1166.17568,5.12115,16.47549,24.92017,13.71709,0.31723,0.25350,0.19258
124.00000,137.00000,1151.46227,5.63442,16.04499,30.48706,24.07087,0.46513,0.02025,0.00000
125.00000,120.00000,1160.29842,4.28643,17.09883,21.36851,25.68342,0.56198,0.17923,0.04690
126.00000,169.00000,1150.82227,4.61230,16.78809,22.62109,11.26367,0.18604,0.19434,0.13574
127.00000,233.00000,1138.94042,5.75269,15.59519,30.40544,17.96331,0.36686,0.25870,0.01771
128.00000,80.00000,1137.53328,3.80517,17.49138,22.56897,23.56897,0.50000,0.15862,0.08793
129.00000,113.00000,1124.80582,5.12404,16.34143,22.82609,10.58184,0.37276,0.50512,0.15217
130.00000,151.00000,1116.66469,5.14143,16.40637,31.36355,24.45618,0.50000,0.23606,0.19223
131.00000,106.00000,1126.67889,3.70354,17.64454,28.69764,22.29794,0.50074,0.00885,0.02655
132.00000,170.00000,1114.99633,5.20470,16.31272,31.61760,24.96516,0.49869,0.19861,0.05575
133.00000,162.00000,1105.12894,4.23358,17.25021,27.04239,15.16126,0.12053,0.28013,0.25436
134.00000,158.00000,1096.01026,3.78191,17.44574,25.65319,19.09468,0.75638,0.06277,0.03936
135.00000,99.00000,1116.94640,3.22807,18.14035,29.09398,15.16291,0.29825,0.26942,0.14035
136.00000,239.00000,1109.15882,5.74534,15.70073,23.48418,19.75994,0.38686,0.22060,0.19059
137.00000,120.00000,1137.26774,4.64983,16.78186,28.51550,19.45695,0.35362,0.18025,0.14925
138.00000,181.00000,1155.79395,7.84370,13.59845,26.12867,18.06390,0.69775,0.45509,0.13903
139.00000,197.00000,1183.45890,4.62162,16.92085,26.02896,20.19305,0.75483,0.17857,0.07143
140.00000,114.00000,1170.10116,4.27070,17.11783,26.19268,20.37261,0.40924,0.08599,0.04618
141.00000,202.00000,1160.53102,4.91837,16.52759,26.04082,21.37339,0.32729,0.11716,0.05140
142.00000,188.00000,1158.98843,4.45704,16.92612,27.95876,19.59622,0.53780,0.18127,0.05842
143.00000,105.00000,1149.85682,5.06302,16.32461,29.05945,23.10702,0.31272,0.36980,0.08680
144.00000,190.00000,1138.50148,5.80514,15.73881,28.85821,15.79934,0.33582,0.22637,0.02570
145.00000,132.00000,1156.91974,2.77032,18.46710,22.58065,20.05548,0.47806,0.00903,0.00774
146.00000,146.00000,1173.85794,6.39440,14.91349,22.38422,26.79517,0.51590,0.18957,0.15013
147.00000,110.00000,1172.21376,4.45745,16.96011,31.76064,18.85638,0.77327,0.12899,0.03191
148.00000,117.00000,1159.06629,4.05396,17.34788,28.46039,19.27899,0.42882,0.28014,0.10333
149.00000,130.00000,1186.22485,4.65524,16.62298,33.32258,19.13810,0.31502,0.23992,0.09778
