# GameN, gameLength, gameElo, minBase, dinBase
1.0,104.0,2100.0,4.6,16.8
2.0,106.0,2100.0,4.5,17.1
3.0,173.0,2100.1,5.4,16.2
4.0,119.0,2100.3,3.9,17.6
5.0,123.0,2100.4,5.8,15.6
6.0,143.0,2100.5,4.7,17.1
7.0,179.0,2100.6,5.5,15.9
8.0,127.0,2100.7,4.9,16.6
9.0,144.0,2100.9,5.6,15.7
10.0,137.0,2101.0,6.4,15.1
11.0,97.0,2101.1,4.9,16.4
12.0,120.0,2101.2,5.2,16.3
13.0,186.0,2101.2,5.3,16.3
14.0,92.0,2101.3,4.4,16.8
15.0,97.0,2101.4,3.0,18.2
16.0,124.0,2101.5,5.5,15.7
17.0,111.0,2101.6,6.1,15.4
18.0,124.0,2101.7,5.8,15.7
19.0,129.0,2101.8,4.9,16.5
20.0,155.0,2101.9,4.1,17.1
21.0,191.0,2101.9,4.3,17.0
22.0,109.0,2102.0,5.8,15.6
23.0,260.0,2102.1,5.4,15.9
24.0,121.0,2102.2,4.2,17.2
25.0,87.0,2124.8,4.5,16.8
26.0,171.0,2124.8,5.3,16.2
27.0,121.0,2144.1,3.1,18.2
28.0,93.0,2144.2,3.5,17.8
29.0,82.0,2160.7,3.8,17.4
30.0,92.0,2132.2,3.0,18.2
31.0,98.0,2107.2,3.7,17.6
32.0,141.0,2127.8,4.1,17.3
33.0,129.0,2127.8,4.9,16.5
34.0,141.0,2127.9,4.1,17.2
35.0,140.0,2145.6,6.0,15.7
36.0,118.0,2120.0,4.4,16.9
37.0,102.0,2120.0,3.6,17.7
38.0,138.0,2120.1,3.0,18.3
39.0,169.0,2138.2,4.6,17.0
40.0,90.0,2154.1,4.9,16.7
41.0,95.0,2128.5,4.0,17.3
42.0,300.0,2128.5,5.1,16.4
43.0,191.0,2106.0,4.2,17.0
44.0,171.0,2126.7,4.3,17.1
45.0,214.0,2106.3,5.1,16.3
46.0,108.0,2125.2,4.4,17.0
47.0,78.0,2125.2,4.8,16.8
48.0,76.0,2125.3,4.9,16.8
49.0,123.0,2141.8,5.0,16.4
50.0,124.0,2118.7,4.3,17.3
51.0,141.0,2118.8,3.9,17.3
52.0,300.0,2098.3,5.6,15.8
53.0,178.0,2081.3,3.6,17.8
54.0,110.0,2064.1,4.1,17.2
55.0,136.0,2049.9,3.8,17.6
56.0,77.0,2072.1,5.1,16.5
57.0,169.0,2072.2,6.3,15.3
58.0,127.0,2091.9,5.1,16.3
59.0,106.0,2092.0,3.3,17.9
60.0,85.0,2092.1,4.8,16.7
61.0,300.0,2077.6,5.8,15.9
62.0,126.0,2095.7,3.7,17.6
63.0,176.0,2076.2,5.5,16.1
64.0,125.0,2058.9,3.6,17.8
65.0,155.0,2058.9,4.6,16.7
66.0,153.0,2059.0,4.6,16.8
67.0,300.0,2059.1,7.7,13.8
68.0,101.0,2078.4,5.0,16.4
69.0,122.0,2062.1,5.0,16.4
70.0,82.0,2045.5,3.8,17.7
71.0,118.0,2045.6,5.4,16.2
72.0,140.0,2034.4,5.4,16.1
73.0,76.0,2034.5,3.9,17.4
74.0,121.0,2020.3,4.6,16.8
75.0,127.0,2007.8,4.0,17.6
76.0,91.0,2030.5,4.1,17.3
77.0,137.0,2017.3,5.6,16.0
78.0,99.0,2038.4,3.3,17.9
79.0,300.0,2023.9,6.5,15.0
80.0,134.0,2024.0,4.1,17.4
81.0,132.0,2044.3,3.4,18.1
82.0,161.0,2064.6,3.8,17.5
83.0,128.0,2086.7,4.3,17.0
84.0,157.0,2073.7,5.1,16.2
85.0,110.0,2095.0,2.8,18.4
86.0,123.0,2081.3,4.0,17.4
87.0,300.0,2064.1,6.2,15.6
88.0,138.0,2081.2,3.6,17.8
89.0,108.0,2101.5,3.2,18.0
90.0,128.0,2117.8,4.8,16.7
91.0,93.0,2099.0,3.3,18.0
92.0,156.0,2099.0,4.0,17.4
93.0,111.0,2114.4,4.7,16.8
94.0,125.0,2129.1,3.9,17.7
95.0,156.0,2143.0,4.9,16.5
96.0,107.0,2123.5,4.3,17.1
97.0,180.0,2137.0,4.7,16.7
98.0,114.0,2149.3,4.2,17.0
99.0,166.0,2160.5,5.0,16.5
100.0,139.0,2139.1,4.1,17.3
101.0,113.0,2139.1,4.2,17.0
102.0,300.0,2139.1,7.8,13.7
103.0,170.0,2139.2,4.1,17.3
104.0,98.0,2151.1,4.2,17.1
105.0,186.0,2166.2,4.2,17.1
106.0,228.0,2177.5,4.6,16.9
107.0,64.0,2156.6,3.8,17.5
108.0,77.0,2156.6,4.4,17.0
109.0,123.0,2167.2,4.9,16.5
110.0,128.0,2179.2,4.6,16.7
111.0,131.0,2162.4,5.9,15.7
112.0,126.0,2162.4,3.9,17.5
113.0,161.0,2141.5,4.7,16.5
114.0,300.0,2154.0,7.7,14.0
115.0,104.0,2137.3,5.6,15.8
116.0,174.0,2119.4,4.1,17.2
117.0,146.0,2119.4,4.7,16.8
118.0,82.0,2132.2,3.5,17.9
119.0,300.0,2143.8,7.0,14.5
120.0,154.0,2154.5,5.2,16.3
121.0,300.0,2136.8,5.8,15.7
122.0,135.0,2136.8,3.3,18.1
123.0,193.0,2123.0,3.9,17.2
124.0,145.0,2138.8,6.3,15.4
125.0,95.0,2125.5,4.0,17.4
126.0,127.0,2113.4,3.5,17.8
127.0,121.0,2095.9,4.1,17.4
128.0,161.0,2078.1,3.7,17.7
129.0,97.0,2064.6,3.4,17.9
130.0,138.0,2085.1,5.2,16.2
131.0,225.0,2101.6,6.2,15.3
132.0,104.0,2087.8,4.6,16.8
133.0,80.0,2087.9,3.3,17.8
134.0,178.0,2104.7,3.9,17.6
135.0,99.0,2088.5,4.2,17.1
136.0,300.0,2088.6,5.3,16.2
137.0,98.0,2088.6,3.7,17.6
138.0,119.0,2107.1,5.1,16.3
139.0,135.0,2123.0,3.6,17.8
140.0,118.0,2110.2,5.5,16.0
141.0,122.0,2096.2,5.6,15.8
142.0,104.0,2079.6,2.7,18.6
143.0,97.0,2079.7,2.7,18.5
144.0,300.0,2096.5,5.8,15.6
145.0,129.0,2111.9,4.1,17.4
146.0,300.0,2124.3,4.9,16.6
147.0,118.0,2124.3,4.3,17.1
148.0,300.0,2123.6,5.3,16.1
149.0,300.0,2107.5,6.8,14.7
150.0,300.0,2120.9,7.7,13.8
151.0,300.0,2120.4,5.6,16.1
152.0,124.0,2133.7,3.9,17.3
153.0,300.0,2121.3,6.3,15.1
154.0,117.0,2132.6,4.8,16.4
155.0,153.0,2116.4,4.6,16.7
156.0,136.0,2116.4,3.4,18.0
157.0,300.0,2116.5,6.3,15.3
158.0,143.0,2101.6,4.3,17.0
159.0,232.0,2101.7,5.0,16.4
160.0,156.0,2088.0,3.9,17.3
161.0,96.0,2075.2,4.3,17.1
162.0,130.0,2062.3,4.8,16.8
163.0,300.0,2062.4,5.6,16.0
164.0,121.0,2062.5,3.4,18.0
165.0,104.0,2050.9,4.2,17.3
166.0,84.0,2039.5,3.5,17.8
167.0,105.0,2056.5,2.8,18.4
168.0,63.0,2045.3,2.9,18.5
169.0,93.0,2060.2,4.2,16.9
170.0,108.0,2045.5,4.2,17.0
171.0,300.0,2032.0,6.2,15.4
172.0,171.0,2020.8,4.0,17.4
173.0,68.0,2013.3,4.1,17.2
174.0,300.0,2003.3,5.4,16.0
175.0,237.0,2022.0,4.8,16.7
176.0,110.0,2023.8,5.5,16.0
177.0,75.0,2013.8,4.7,17.0
178.0,220.0,2004.7,5.4,16.2
179.0,128.0,1993.4,4.2,17.1
180.0,102.0,2012.3,3.9,17.4
181.0,135.0,2030.4,3.5,17.8
182.0,122.0,2045.1,4.0,17.4
183.0,153.0,2064.4,5.3,16.1
184.0,100.0,2079.9,4.5,16.9
185.0,93.0,2092.7,3.7,17.6
186.0,141.0,2082.5,4.4,17.0
187.0,300.0,2067.7,5.7,15.9
188.0,128.0,2083.0,4.8,16.7
189.0,165.0,2068.1,5.0,16.6
190.0,90.0,2056.4,4.3,17.2
191.0,164.0,2046.3,4.7,16.8
192.0,105.0,2034.9,3.7,17.6
193.0,133.0,2021.8,3.8,17.7
194.0,163.0,2037.3,4.6,16.8
195.0,96.0,2029.4,2.6,18.5
196.0,119.0,2046.4,5.2,16.2
197.0,106.0,2038.5,3.5,17.9
198.0,300.0,2052.8,5.4,16.1
199.0,126.0,2066.3,3.2,18.0
200.0,300.0,2052.7,6.8,14.7
201.0,146.0,2071.5,3.7,17.7
202.0,111.0,2083.7,2.9,18.3
203.0,72.0,2094.9,2.4,18.8
204.0,123.0,2108.3,3.4,17.7
205.0,119.0,2094.1,4.7,16.6
206.0,300.0,2104.5,6.2,15.3
207.0,114.0,2116.1,4.6,16.7
208.0,203.0,2115.8,5.0,16.4
209.0,156.0,2101.1,4.6,16.8
210.0,287.0,2116.2,4.4,17.1
211.0,136.0,2105.7,4.1,17.2
212.0,194.0,2092.8,5.1,16.4
213.0,300.0,2107.1,4.2,17.2
214.0,113.0,2093.2,4.5,16.9
215.0,100.0,2106.4,4.2,17.3
216.0,99.0,2119.2,4.0,17.4
217.0,84.0,2133.0,5.5,15.9
218.0,136.0,2119.1,3.2,18.2
219.0,125.0,2128.1,6.4,15.2
220.0,80.0,2140.9,4.9,16.4
221.0,119.0,2125.9,2.8,18.3
222.0,101.0,2134.3,3.5,17.8
223.0,208.0,2145.4,4.5,16.8
224.0,116.0,2131.8,5.1,16.3
225.0,143.0,2119.2,4.4,16.9
226.0,116.0,2119.2,2.6,18.6
227.0,57.0,2133.3,2.9,18.2
228.0,300.0,2145.0,7.2,14.3
229.0,179.0,2159.8,4.8,16.6
230.0,130.0,2160.6,4.5,17.0
231.0,91.0,2172.5,2.7,18.5
232.0,165.0,2157.8,3.3,18.1
233.0,159.0,2141.1,4.5,16.9
234.0,300.0,2153.8,5.8,15.7
235.0,132.0,2140.4,3.2,18.1
236.0,300.0,2140.8,6.4,15.1
237.0,300.0,2153.9,6.5,15.1
238.0,102.0,2140.1,4.0,17.4
239.0,206.0,2124.7,3.6,17.7
