# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,134.00000,1000.00000,2.96608,18.34956,18.31121,17.66519,0.73894,0.12389,0.07375
2.00000,193.00000,1000.00000,5.68202,15.73501,31.20070,21.34405,0.29626,0.25543,0.00348
3.00000,243.00000,998.16717,5.77231,15.82051,24.31897,22.30359,0.67846,0.88513,0.51590
4.00000,173.00000,960.37580,5.24658,16.17260,15.60137,22.02466,0.45274,0.23288,0.16712
5.00000,144.00000,1022.03831,6.32483,15.09821,34.54391,15.32200,0.29462,0.36827,0.13692
6.00000,123.00000,986.48318,5.47612,15.98736,28.91573,15.95506,0.84551,0.17837,0.00000
7.00000,138.00000,1049.08699,4.19850,17.09613,29.67915,22.93383,0.62422,0.04120,0.01373
8.00000,117.00000,1037.00773,4.78449,16.79632,31.60184,27.98423,0.75558,0.10381,0.16951
9.00000,176.00000,1035.41227,4.27363,16.99466,24.82774,14.83384,0.56517,0.24314,0.14558
10.00000,118.00000,1024.76899,5.78090,15.87303,32.44944,20.42921,0.67303,0.47865,0.05618
11.00000,212.00000,1071.14460,4.73289,16.71652,23.92039,13.43824,0.24033,0.11012,0.07589
12.00000,233.00000,1093.05492,4.37138,16.94719,18.17376,19.62777,0.65630,0.12181,0.08859
13.00000,250.00000,1133.91474,4.80153,16.59681,25.65094,23.78210,0.61554,0.09577,0.02915
14.00000,223.00000,1118.90925,6.22242,15.34752,21.91746,19.94787,0.66725,0.37706,0.11903
15.00000,126.00000,1105.07189,4.82936,16.50941,24.03890,13.60853,0.60790,0.30364,0.15558
16.00000,74.00000,1072.20772,3.87260,17.46875,21.31731,20.06490,0.55889,0.08173,0.01442
17.00000,170.00000,1120.57460,5.14141,16.30303,32.96426,15.44367,0.35392,0.45221,0.11500
18.00000,109.00000,1118.47169,4.42880,17.01600,27.29920,20.27840,0.51920,0.15200,0.02560
19.00000,82.00000,1134.77547,5.05730,16.49659,33.75171,19.51978,0.26126,0.27694,0.02046
20.00000,163.00000,1101.97628,4.99429,16.33904,22.85731,17.96804,0.60731,0.26027,0.07763
21.00000,190.00000,1118.87282,5.21860,16.17829,24.83411,16.00465,0.23837,0.17752,0.09690
22.00000,111.00000,1116.89674,3.78148,17.49059,22.18524,23.47902,0.67221,0.05644,0.00724
23.00000,169.00000,1132.49629,5.76381,15.83079,24.73090,20.06345,0.39130,0.49236,0.19389
24.00000,137.00000,1130.41424,6.30711,15.34882,30.45687,19.92512,0.42275,0.28341,0.09763
25.00000,128.00000,1144.90184,5.69753,15.81893,26.37551,19.48045,0.66101,0.19444,0.00412
26.00000,151.00000,1158.44231,5.58614,15.91743,29.81142,21.12334,0.58206,0.13558,0.00306
27.00000,176.00000,1188.79765,6.00581,15.63117,31.24492,23.31075,0.50000,0.36399,0.29622
28.00000,164.00000,1186.07920,5.71291,16.00578,32.93931,17.13776,0.51830,0.54817,0.32852
29.00000,153.00000,1197.17253,4.39655,16.85903,23.99899,15.48986,0.73225,0.06897,0.00000
30.00000,147.00000,1237.47126,4.87179,16.48178,25.78812,23.14170,0.62416,0.16599,0.08367
31.00000,155.00000,1234.03608,4.09055,17.37992,27.42323,18.66929,0.78150,0.15650,0.08366
32.00000,211.00000,1230.69040,5.04419,16.35663,26.57040,21.26413,0.29908,0.07708,0.03597
33.00000,244.00000,1227.42956,5.78139,15.62150,25.03884,21.67660,0.49503,0.32791,0.24481
34.00000,153.00000,1224.24931,5.39272,15.91043,28.50197,21.50886,0.58563,0.17815,0.00295
35.00000,155.00000,1191.76971,4.31841,17.08056,21.79412,23.30179,0.80754,0.02813,0.00256
36.00000,133.00000,1177.07992,4.52888,17.14383,29.88901,20.07361,0.66874,0.15968,0.02039
37.00000,179.00000,1163.27606,7.79808,13.50087,28.67308,19.34615,0.32124,0.10927,0.05507
38.00000,93.00000,1161.08829,4.58660,16.73039,21.95588,17.14869,0.50000,0.41013,0.23203
39.00000,231.00000,1188.56349,4.82404,16.69442,21.53496,18.32522,0.36567,0.18303,0.14218
40.00000,158.00000,1226.10296,4.39251,17.17433,24.23529,22.32193,0.78663,0.13048,0.06845
41.00000,112.00000,1234.60853,4.84314,16.57516,32.84575,18.91634,0.72288,0.21307,0.00523
42.00000,228.00000,1218.18106,6.03963,15.31628,25.07349,16.90922,0.33610,0.38689,0.24352
43.00000,181.00000,1215.33085,5.55022,16.13281,25.60714,18.01897,0.60770,0.16183,0.03683
44.00000,228.00000,1224.09841,5.47636,15.94469,27.30776,22.82872,0.53524,0.32560,0.19179
45.00000,174.00000,1221.19085,5.37998,16.05005,25.15385,21.06673,0.36701,0.42539,0.34106
46.00000,200.00000,1244.47031,5.93640,15.52935,22.50881,21.77593,0.60029,0.29941,0.14481
47.00000,177.00000,1252.02180,4.96307,16.42708,25.75000,24.69602,0.38731,0.19034,0.01326
48.00000,162.00000,1235.20875,5.64638,15.84251,31.13720,24.65700,0.49324,0.12271,0.08116
49.00000,205.00000,1205.01372,4.36615,17.02102,22.08075,17.09071,0.72456,0.22788,0.09624
50.00000,105.00000,1228.63684,5.78066,15.81385,29.95960,33.82251,0.53968,0.13564,0.15152
51.00000,112.00000,1213.31755,3.68702,17.58270,26.45293,17.79389,0.62405,0.12341,0.01654
52.00000,148.00000,1198.86361,5.24815,16.16697,26.25277,15.41421,0.34410,0.48985,0.24262
53.00000,186.00000,1196.42735,5.22708,16.32500,24.81771,18.79688,0.53490,0.45729,0.36146
54.00000,117.00000,1205.47152,4.01473,17.56359,21.38822,16.95448,0.38487,0.12048,0.03882
55.00000,223.00000,1177.23457,5.06628,16.32997,24.28386,15.35519,0.19488,0.17507,0.11960
