# GameN, gameLength, gameElo, minBase, dinBase
1.0,278.0,1000.0,2.1,19.2
2.0,300.0,1000.0,2.3,19.2
3.0,300.0,998.2,3.4,18.3
4.0,300.0,1034.5,2.2,19.2
5.0,221.0,1056.9,2.7,18.9
6.0,300.0,1121.8,4.2,17.5
7.0,185.0,1143.0,9.6,12.2
8.0,143.0,1161.7,8.5,13.5
9.0,173.0,1142.8,7.3,14.5
10.0,300.0,1102.7,10.5,11.4
11.0,58.0,1100.5,6.0,15.8
12.0,93.0,1065.3,4.6,16.9
13.0,300.0,1107.7,12.5,9.7
14.0,162.0,1105.6,9.1,12.6
15.0,300.0,1092.5,12.2,9.6
16.0,66.0,1111.3,7.6,14.3
17.0,88.0,1078.5,7.4,14.4
18.0,300.0,1116.7,8.2,13.7
19.0,98.0,1114.7,9.2,13.0
20.0,189.0,1083.1,6.4,15.5
21.0,216.0,1072.3,7.5,14.7
22.0,127.0,1044.1,6.2,15.6
23.0,68.0,1081.4,4.3,17.5
24.0,300.0,1125.5,9.3,12.9
25.0,197.0,1095.1,6.5,15.4
26.0,153.0,1084.3,8.3,13.7
27.0,179.0,1056.9,6.2,15.7
28.0,74.0,1055.6,6.0,15.8
29.0,208.0,1090.3,7.3,14.5
30.0,132.0,1123.2,4.8,17.0
31.0,194.0,1137.2,5.3,16.4
32.0,146.0,1150.5,4.9,16.8
33.0,178.0,1162.9,5.8,15.9
34.0,298.0,1132.9,6.6,15.2
35.0,300.0,1104.7,5.5,16.2
36.0,173.0,1094.3,5.7,16.1
37.0,300.0,1084.5,10.9,10.9
38.0,221.0,1099.9,9.2,12.8
39.0,295.0,1114.4,4.9,16.7
40.0,271.0,1103.9,6.5,15.3
41.0,295.0,1093.9,7.5,14.3
42.0,189.0,1092.5,4.9,16.7
43.0,209.0,1091.0,4.2,17.4
44.0,110.0,1105.6,5.2,16.4
45.0,238.0,1080.4,5.6,15.9
46.0,113.0,1095.3,6.2,15.4
47.0,194.0,1071.0,5.2,16.3
48.0,300.0,1086.2,3.7,17.8
49.0,300.0,1084.9,6.7,14.8
50.0,283.0,1061.5,9.6,12.0
51.0,300.0,1053.7,4.2,17.3
52.0,178.0,1052.6,8.0,13.9
53.0,248.0,1051.5,5.5,16.2
54.0,300.0,1044.1,5.2,16.4
55.0,300.0,1037.0,6.0,15.6
56.0,252.0,1035.1,9.2,12.5
