# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,128.00000,1000.00000,5.15291,16.30988,28.61976,23.19756,0.64141,0.15832,0.05142
2.00000,239.00000,1000.00000,4.56098,16.82578,20.66899,16.34495,0.41376,0.16725,0.11324
3.00000,151.00000,998.16717,4.46462,16.79245,21.06722,19.57783,0.16097,0.30425,0.24646
4.00000,129.00000,996.52803,4.45894,16.87135,31.13047,18.91515,0.50000,0.51186,0.15328
5.00000,110.00000,1032.23667,4.16629,17.23820,33.89663,28.44382,0.41067,0.03258,0.01124
6.00000,135.00000,1062.58012,5.91020,15.80377,31.00443,26.82816,0.44678,0.21508,0.19069
7.00000,110.00000,1049.22425,4.36969,17.06654,25.97227,14.20887,0.52218,0.29575,0.16451
8.00000,184.00000,1075.63744,4.96504,16.57097,22.73835,17.84852,0.33104,0.39831,0.17903
9.00000,118.00000,1073.65789,4.85773,16.77892,32.84340,16.56807,0.17861,0.28250,0.05118
10.00000,174.00000,1038.76041,6.47771,14.94954,21.70732,19.58957,0.32927,0.40286,0.32380
11.00000,108.00000,1063.75364,4.87644,16.48851,23.96552,17.41236,0.64871,0.22701,0.06897
12.00000,125.00000,1086.22653,3.61822,17.68547,21.64967,14.98698,0.25108,0.03796,0.01302
13.00000,134.00000,1073.73859,5.15428,16.33643,36.22398,18.27416,0.13104,0.18680,0.06691
14.00000,183.00000,1072.00373,5.59241,16.05907,27.17890,22.45738,0.47257,0.13418,0.05316
15.00000,157.00000,1092.57082,6.92417,14.78863,28.38768,16.89384,0.88436,0.42844,0.10237
16.00000,273.00000,1131.23943,5.02279,16.44103,17.03964,21.32012,0.34638,0.56392,0.46977
17.00000,134.00000,1167.14936,4.76222,16.55921,32.76974,19.76692,0.26269,0.22932,0.06391
18.00000,122.00000,1180.76346,4.65922,16.74266,25.14571,23.88014,0.32961,0.13161,0.04348
19.00000,114.00000,1193.43685,4.69865,16.91486,28.06351,19.91486,0.80608,0.12568,0.02027
20.00000,147.00000,1205.27788,6.63460,14.79883,33.46842,26.36152,0.70651,0.09427,0.00777
21.00000,197.00000,1202.07577,4.43687,16.91705,19.82396,15.10415,0.28203,0.34286,0.15945
22.00000,104.00000,1184.74329,4.45545,16.89816,28.50354,16.03678,0.78218,0.17115,0.02970
23.00000,124.00000,1196.59364,5.92982,15.76974,32.27741,14.45285,0.67763,0.27083,0.11184
24.00000,237.00000,1193.64252,5.25267,16.28114,27.75018,23.78719,0.54377,0.15160,0.08683
25.00000,92.00000,1222.56776,4.88477,16.31824,30.05213,18.00137,0.10288,0.14815,0.04390
26.00000,163.00000,1249.44725,4.63014,16.85788,31.20120,26.20976,0.43793,0.02226,0.03425
27.00000,194.00000,1213.67275,4.34635,17.19010,21.00911,21.39583,0.88932,0.14193,0.11719
28.00000,127.00000,1210.56544,5.15392,16.15951,30.94496,11.79571,0.80690,0.47854,0.06437
29.00000,228.00000,1207.53703,4.66276,16.75513,28.81158,17.95674,0.48790,0.18035,0.00440
30.00000,184.00000,1217.55270,3.84070,17.33057,21.74033,17.81215,0.14917,0.20994,0.24125
31.00000,121.00000,1214.46274,4.88725,16.33826,28.88993,25.42819,0.42215,0.09262,0.06846
32.00000,249.00000,1224.01460,4.54288,16.80895,22.34363,14.76230,0.15448,0.22509,0.18411
33.00000,129.00000,1220.86750,3.48750,17.88750,16.87639,22.85694,0.56458,0.22778,0.21111
34.00000,201.00000,1230.00538,8.08113,13.30987,18.87292,17.89052,0.69550,0.78201,0.24829
35.00000,300.00000,1213.05670,5.28660,16.29904,30.83062,15.51340,0.34115,0.23110,0.06507
