# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,184.00000,1000.00000,6.10108,15.59061,33.89964,15.78989,0.26570,0.29242,0.13357
2.00000,166.00000,1000.00000,5.71731,15.80577,32.86058,17.19327,0.81442,0.40000,0.07308
3.00000,88.00000,1042.04482,5.44289,16.10023,37.07692,14.86247,0.54196,0.31469,0.00000
4.00000,96.00000,1039.94768,5.48649,15.77240,27.83926,29.95164,0.50000,0.05548,0.04267
5.00000,71.00000,1071.25573,3.75560,17.48473,29.61303,27.45621,0.62729,0.01833,0.01018
6.00000,84.00000,1056.71680,5.50664,15.92220,32.10626,26.92410,0.70683,0.06072,0.01898
7.00000,212.00000,1054.80257,5.20970,16.19116,22.81883,16.45078,0.26961,0.22468,0.13552
8.00000,178.00000,1052.98030,4.81273,16.63820,31.43596,16.57079,0.24345,0.35805,0.16854
9.00000,86.00000,1041.08580,4.50092,16.88073,27.00734,17.54679,0.59083,0.06239,0.00734
10.00000,117.00000,1066.55543,3.96916,17.47137,27.78708,19.12482,0.71880,0.04552,0.03671
11.00000,193.00000,1064.77563,4.58949,16.81128,20.04961,17.20623,0.55739,0.08755,0.04572
12.00000,181.00000,1063.05489,5.77481,15.74032,33.04926,18.11612,0.37474,0.17804,0.09782
13.00000,191.00000,1051.79969,4.59011,16.90695,22.61484,22.61720,0.92462,0.13663,0.03298
14.00000,124.00000,1093.98593,3.70581,17.86032,28.58714,19.67738,0.37454,0.04697,0.05810
15.00000,210.00000,1081.55322,5.00336,16.41592,18.81166,16.97534,0.58520,0.48094,0.32735
16.00000,107.00000,1079.80496,4.37833,17.20426,22.45115,24.80639,0.50000,0.04440,0.00000
17.00000,87.00000,1049.16144,4.16920,17.17300,27.51901,19.04373,0.37833,0.21483,0.12928
18.00000,117.00000,1021.07631,4.94431,16.55322,29.82797,23.58416,0.68564,0.04950,0.00990
19.00000,117.00000,1019.88498,6.65543,14.71161,23.57928,16.02747,0.50000,0.65293,0.26467
20.00000,127.00000,1018.71748,6.25325,15.39339,35.84184,20.01401,0.50000,0.31932,0.10911
21.00000,107.00000,1041.08850,4.08605,17.40653,30.98220,23.35757,0.66469,0.22107,0.08012
22.00000,198.00000,1061.69597,5.36621,16.06414,26.85172,17.47655,0.11586,0.29931,0.23862
23.00000,109.00000,1060.27365,4.52624,17.06268,32.77405,22.78717,0.50292,0.13265,0.03499
24.00000,84.00000,1079.18373,3.79511,17.53195,19.35902,16.83459,0.74624,0.01504,0.00376
25.00000,133.00000,1077.64963,5.03996,16.48391,23.51720,17.57603,0.50000,0.39623,0.22087
26.00000,191.00000,1067.64389,4.36688,16.86688,24.25433,25.86797,0.74297,0.10931,0.04113
27.00000,111.00000,1102.45673,5.10096,16.36699,22.61218,17.05769,0.50801,0.22756,0.05449
