# GameN, gameLength, gameElo, minBase, dinBase
1.0,300.0,1000.0,3.0,19.1
2.0,234.0,1000.0,4.3,17.8
3.0,235.0,1040.2,7.9,13.9
4.0,130.0,1073.8,4.4,17.4
5.0,168.0,1101.8,10.5,11.3
6.0,150.0,1058.8,6.1,15.9
7.0,186.0,1109.6,10.0,12.2
8.0,165.0,1107.1,5.7,16.6
9.0,219.0,1092.0,8.0,13.9
10.0,195.0,1135.9,6.4,15.7
11.0,300.0,1119.8,9.7,12.5
12.0,96.0,1138.1,5.8,16.6
13.0,300.0,1122.6,14.1,8.0
14.0,153.0,1108.2,6.2,16.1
15.0,98.0,1132.0,5.4,16.9
16.0,125.0,1129.7,4.5,17.9
17.0,228.0,1095.8,8.9,13.1
18.0,165.0,1113.8,7.1,14.9
19.0,182.0,1111.8,9.0,13.3
20.0,153.0,1099.4,6.5,15.9
21.0,111.0,1144.9,4.6,17.8
22.0,300.0,1142.6,9.4,12.9
23.0,198.0,1140.4,9.5,12.8
24.0,143.0,1127.0,6.1,16.4
25.0,214.0,1125.0,7.8,14.6
26.0,162.0,1157.4,7.7,14.7
27.0,59.0,1187.8,4.7,17.6
28.0,231.0,1199.0,7.8,14.5
29.0,184.0,1226.5,7.4,14.7
30.0,67.0,1209.1,4.9,17.4
31.0,92.0,1176.2,5.1,17.5
32.0,151.0,1173.7,7.4,15.1
33.0,146.0,1171.3,5.6,16.6
34.0,300.0,1157.5,12.4,9.7
35.0,190.0,1186.0,8.8,13.5
36.0,237.0,1171.6,9.3,12.9
37.0,192.0,1182.7,6.8,15.5
38.0,281.0,1152.6,8.6,13.5
39.0,233.0,1150.6,9.4,13.0
40.0,89.0,1122.4,4.6,17.8
41.0,193.0,1111.6,8.2,14.1
42.0,150.0,1110.0,6.3,16.1
43.0,114.0,1139.2,5.0,17.0
44.0,226.0,1151.2,6.1,16.1
45.0,267.0,1162.7,8.0,14.0
46.0,144.0,1150.4,7.8,14.4
47.0,161.0,1138.7,5.5,17.0
48.0,300.0,1127.6,7.6,14.7
49.0,300.0,1125.9,10.7,11.1
50.0,94.0,1115.5,5.3,17.0
51.0,86.0,1090.6,5.5,16.5
52.0,231.0,1104.6,6.4,15.6
53.0,117.0,1132.4,7.4,14.5
54.0,272.0,1130.7,7.5,14.8
55.0,279.0,1129.1,8.5,13.4
56.0,128.0,1118.8,6.9,15.2
57.0,174.0,1094.5,9.0,13.2
58.0,203.0,1107.9,5.2,17.3
59.0,107.0,1106.4,5.7,16.6
60.0,88.0,1119.1,6.0,16.2
61.0,225.0,1145.4,11.3,10.6
62.0,105.0,1156.2,5.1,17.4
63.0,122.0,1166.5,4.8,17.4
64.0,112.0,1155.0,6.1,16.2
65.0,109.0,1165.3,5.3,16.9
66.0,271.0,1153.9,9.7,12.4
67.0,157.0,1187.2,6.0,16.4
68.0,133.0,1161.1,5.2,17.0
69.0,282.0,1159.3,7.6,14.5
70.0,141.0,1157.4,10.0,12.2
71.0,152.0,1146.6,7.9,14.0
72.0,84.0,1170.7,5.1,17.2
73.0,225.0,1159.4,7.2,14.7
74.0,116.0,1182.8,6.6,15.4
75.0,209.0,1157.5,8.1,13.8
76.0,300.0,1155.8,8.2,14.0
77.0,194.0,1179.1,7.1,14.8
78.0,163.0,1177.1,6.5,15.7
79.0,170.0,1175.1,5.2,17.2
80.0,144.0,1163.9,5.6,16.8
81.0,215.0,1139.8,8.3,13.4
82.0,200.0,1171.6,7.4,14.9
83.0,110.0,1160.6,4.5,17.8
84.0,171.0,1158.8,5.5,16.5
85.0,257.0,1157.1,7.3,14.7
86.0,143.0,1133.6,5.5,16.8
87.0,188.0,1111.2,5.6,16.7
88.0,137.0,1122.5,4.8,17.4
89.0,93.0,1133.3,5.6,16.8
90.0,124.0,1143.6,5.4,16.8
91.0,116.0,1166.4,6.9,15.2
92.0,212.0,1175.4,7.1,14.8
93.0,143.0,1184.0,6.9,14.8
94.0,131.0,1160.1,5.2,16.9
95.0,193.0,1169.3,6.0,16.3
96.0,130.0,1167.5,7.1,14.7
97.0,99.0,1165.7,4.7,17.6
98.0,194.0,1155.4,7.9,13.9
99.0,232.0,1153.8,9.0,12.9
100.0,147.0,1144.0,7.3,14.8
101.0,140.0,1153.6,5.4,16.8
102.0,126.0,1152.0,5.0,17.2
103.0,252.0,1173.8,9.5,12.4
104.0,273.0,1172.0,6.5,15.6
105.0,132.0,1161.6,5.0,17.1
106.0,75.0,1182.9,4.5,17.7
107.0,201.0,1181.0,4.9,17.1
108.0,184.0,1201.5,5.2,16.9
