# GameN, gameLength, gameElo, minBase, dinBase
1.0,99.0,1000.0,3.5,17.8
2.0,300.0,1000.0,3.5,17.7
3.0,300.0,1071.0,9.8,11.4
4.0,261.0,1068.5,2.9,18.4
5.0,300.0,1088.7,10.0,11.3
6.0,224.0,1086.3,8.4,12.6
7.0,249.0,1071.5,4.0,17.4
8.0,167.0,1069.5,8.1,13.1
9.0,77.0,1093.3,6.3,14.9
10.0,241.0,1079.5,5.2,16.0
11.0,300.0,1101.3,14.9,6.2
12.0,292.0,1099.2,7.6,13.9
13.0,288.0,1085.9,11.1,10.3
14.0,181.0,1053.2,5.9,15.6
15.0,300.0,1094.6,12.1,9.1
16.0,300.0,1133.1,12.6,8.7
17.0,203.0,1099.0,6.4,15.2
18.0,181.0,1086.9,6.8,14.9
19.0,300.0,1105.2,7.7,13.9
20.0,268.0,1074.2,8.2,13.6
21.0,284.0,1063.8,12.3,9.1
22.0,160.0,1054.0,5.4,16.2
23.0,148.0,1044.7,7.0,14.5
24.0,134.0,1089.1,5.6,15.9
25.0,300.0,1087.5,8.5,13.2
26.0,172.0,1104.3,6.0,15.6
27.0,235.0,1093.2,6.2,15.4
28.0,143.0,1091.6,5.4,16.4
29.0,229.0,1081.2,6.0,15.8
30.0,169.0,1079.8,5.5,15.8
31.0,184.0,1078.3,4.3,17.1
32.0,122.0,1076.9,7.4,14.3
33.0,210.0,1075.5,6.9,14.6
34.0,300.0,1091.9,6.3,15.3
35.0,192.0,1107.2,6.8,14.7
36.0,134.0,1096.7,6.1,15.7
37.0,181.0,1095.2,5.3,16.2
38.0,235.0,1093.7,7.7,13.9
39.0,122.0,1068.3,8.3,13.3
40.0,202.0,1067.0,6.0,15.5
41.0,129.0,1058.5,6.2,15.4
42.0,300.0,1075.0,6.3,15.3
43.0,121.0,1090.4,5.9,15.9
44.0,300.0,1081.2,7.3,14.4
45.0,281.0,1096.1,5.5,16.2
46.0,112.0,1086.8,7.1,14.1
47.0,246.0,1101.3,6.4,15.1
48.0,133.0,1076.8,5.9,15.7
49.0,179.0,1106.3,5.3,16.1
50.0,169.0,1119.6,6.8,14.8
51.0,136.0,1118.0,5.1,16.5
52.0,174.0,1116.4,5.7,16.1
53.0,278.0,1114.9,6.4,15.2
54.0,300.0,1142.2,5.4,16.0
55.0,229.0,1131.3,10.7,10.8
56.0,300.0,1120.9,6.5,15.3
57.0,300.0,1133.1,5.8,15.6
58.0,132.0,1159.2,5.9,15.7
59.0,152.0,1165.9,7.5,13.9
60.0,243.0,1163.9,6.6,15.0
61.0,175.0,1161.9,5.9,15.9
62.0,300.0,1136.3,5.2,16.0
63.0,300.0,1147.4,8.8,12.6
64.0,137.0,1158.1,7.8,13.7
65.0,209.0,1147.0,5.7,15.9
66.0,300.0,1122.3,5.7,15.9
67.0,300.0,1133.9,8.7,12.8
68.0,147.0,1167.3,6.5,15.2
69.0,163.0,1155.9,4.5,16.7
70.0,300.0,1166.0,5.8,15.7
71.0,265.0,1175.6,5.1,16.4
72.0,260.0,1164.0,5.9,15.4
73.0,210.0,1153.0,4.0,17.4
74.0,300.0,1142.4,10.8,10.5
75.0,109.0,1140.8,5.9,15.8
76.0,300.0,1130.8,4.9,16.3
77.0,59.0,1141.7,4.3,17.0
78.0,206.0,1131.7,4.7,16.7
79.0,202.0,1155.9,5.7,15.7
80.0,226.0,1154.2,5.2,16.4
81.0,244.0,1152.4,8.1,13.4
82.0,82.0,1175.5,4.0,17.5
83.0,159.0,1197.6,5.1,16.3
84.0,300.0,1205.6,4.9,16.5
85.0,177.0,1203.4,4.7,16.7
86.0,181.0,1191.1,4.8,16.5
87.0,213.0,1166.5,9.6,11.6
88.0,90.0,1164.7,5.5,15.9
89.0,188.0,1162.9,4.5,16.9
90.0,300.0,1172.1,9.7,11.4
91.0,132.0,1180.9,5.7,16.0
92.0,300.0,1169.8,10.3,11.0
93.0,218.0,1178.6,8.7,12.8
94.0,211.0,1154.9,5.3,16.2
95.0,285.0,1164.2,6.4,14.9
96.0,241.0,1162.5,5.8,15.7
97.0,300.0,1139.5,10.7,10.5
98.0,262.0,1162.1,5.3,16.1
99.0,187.0,1160.4,5.7,15.8
100.0,299.0,1182.1,5.3,16.3
101.0,80.0,1180.2,6.1,15.6
102.0,274.0,1169.4,5.1,16.1
103.0,150.0,1190.5,5.6,15.8
104.0,127.0,1179.3,5.9,15.6
105.0,300.0,1187.6,7.5,13.7
106.0,124.0,1195.5,5.8,15.7
107.0,300.0,1184.2,11.2,10.2
108.0,213.0,1213.4,3.6,17.6
109.0,246.0,1211.2,4.6,16.8
110.0,101.0,1209.1,4.0,17.1
111.0,300.0,1216.2,7.2,14.0
112.0,204.0,1214.0,5.7,15.9
113.0,186.0,1211.8,5.7,15.8
114.0,62.0,1218.8,4.8,16.9
115.0,220.0,1225.6,6.4,15.2
116.0,187.0,1253.8,4.0,17.1
117.0,182.0,1281.6,3.7,17.5
118.0,284.0,1266.9,5.7,15.6
119.0,300.0,1272.3,10.1,11.2
120.0,300.0,1247.2,4.3,17.0
121.0,108.0,1234.1,4.2,17.1
122.0,141.0,1221.6,5.5,15.9
123.0,191.0,1219.4,4.3,16.9
124.0,252.0,1207.6,9.3,11.9
125.0,219.0,1226.2,3.5,17.6
126.0,206.0,1223.9,3.5,17.7
127.0,180.0,1230.4,6.0,15.7
128.0,300.0,1206.8,4.4,17.1
129.0,123.0,1204.8,4.2,17.2
130.0,293.0,1211.8,5.7,15.6
131.0,182.0,1200.4,4.4,16.9
132.0,300.0,1189.5,6.4,15.0
133.0,200.0,1187.7,4.0,17.1
134.0,269.0,1177.3,5.5,15.8
135.0,180.0,1185.1,5.7,15.6
136.0,300.0,1183.3,4.6,16.5
137.0,96.0,1161.6,4.4,16.9
138.0,157.0,1152.3,4.6,17.0
139.0,229.0,1160.9,4.0,17.1
140.0,300.0,1169.1,4.4,16.9
141.0,300.0,1177.1,5.7,15.6
142.0,300.0,1167.3,6.8,14.6
143.0,242.0,1157.8,5.0,16.3
144.0,185.0,1156.3,3.9,17.4
145.0,263.0,1176.2,5.6,15.6
146.0,156.0,1183.9,5.3,16.2
147.0,300.0,1182.1,13.2,8.0
148.0,262.0,1160.9,5.6,15.9
149.0,300.0,1151.8,6.6,14.8
150.0,300.0,1150.3,7.1,14.2
151.0,247.0,1148.9,9.4,11.8
152.0,300.0,1140.2,9.7,11.6
153.0,136.0,1131.9,5.3,16.1
154.0,300.0,1123.9,4.5,16.7
155.0,149.0,1144.5,3.7,17.5
156.0,300.0,1136.1,3.8,17.4
157.0,300.0,1144.9,4.5,16.8
158.0,261.0,1136.5,7.7,13.5
159.0,300.0,1128.4,5.5,16.0
160.0,138.0,1120.6,4.8,16.9
161.0,233.0,1119.4,5.1,16.2
162.0,207.0,1118.2,4.8,16.5
163.0,300.0,1127.6,3.9,17.5
164.0,92.0,1136.7,5.3,16.1
165.0,212.0,1145.4,5.9,15.4
166.0,105.0,1153.8,4.7,16.9
167.0,300.0,1152.4,6.1,15.3
168.0,297.0,1160.6,5.6,15.9
169.0,116.0,1140.7,4.7,16.9
170.0,134.0,1121.5,5.9,15.4
171.0,286.0,1120.3,5.8,15.6
172.0,300.0,1129.5,8.5,12.9
173.0,123.0,1149.4,7.8,13.8
174.0,236.0,1130.0,5.4,15.9
175.0,244.0,1156.3,6.9,14.6
