# GameN, gameLength, gameElo, minBase, dinBase
1.0,156.0,1000.0,9.1,12.8
2.0,225.0,1000.0,9.0,13.3
3.0,162.0,998.2,11.4,10.5
4.0,300.0,996.5,11.0,11.2
5.0,300.0,995.0,10.7,11.4
6.0,126.0,993.6,9.9,12.1
7.0,294.0,984.0,12.1,9.9
8.0,142.0,982.7,8.4,13.4
9.0,178.0,974.2,10.1,11.8
10.0,221.0,947.5,11.4,10.9
11.0,84.0,923.6,8.6,13.2
12.0,61.0,917.8,7.8,13.6
13.0,143.0,917.0,10.0,12.1
14.0,94.0,911.6,9.4,12.2
15.0,144.0,911.0,10.1,11.9
16.0,300.0,905.9,11.6,10.5
17.0,218.0,905.3,8.8,13.2
18.0,300.0,900.5,10.9,11.0
19.0,247.0,944.5,8.8,13.0
20.0,88.0,938.8,10.1,11.4
21.0,104.0,966.6,7.9,14.1
22.0,126.0,965.7,7.6,14.3
23.0,169.0,991.1,10.4,11.8
24.0,107.0,1014.5,10.5,11.4
25.0,94.0,1007.0,8.1,13.7
26.0,57.0,999.8,6.5,14.9
27.0,91.0,977.6,9.3,12.6
28.0,273.0,976.8,10.6,11.6
29.0,108.0,1000.0,10.2,11.9
30.0,76.0,993.3,8.4,13.4
31.0,300.0,1015.1,10.9,11.1
32.0,183.0,1035.3,10.0,12.1
33.0,102.0,1027.6,8.9,12.9
34.0,111.0,1026.5,8.8,13.0
35.0,85.0,1060.6,8.7,13.0
36.0,57.0,1052.1,9.0,12.5
37.0,112.0,1050.9,10.3,11.9
38.0,93.0,1049.7,8.3,13.4
39.0,96.0,1041.8,8.6,13.2
40.0,92.0,1040.7,9.3,12.7
41.0,127.0,1018.5,9.7,12.2
42.0,59.0,1037.2,8.0,13.6
43.0,103.0,1036.1,9.5,12.3
44.0,92.0,1035.1,7.1,14.5
45.0,100.0,1028.0,8.5,13.3
46.0,124.0,1045.7,9.7,12.2
47.0,88.0,1024.0,6.9,14.5
