# GameN, gameLength, gameElo, minBase, dinBase
1.0,166.0,2100.0,4.9,16.4
2.0,162.0,2100.0,5.0,16.3
3.0,105.0,2100.1,5.8,15.7
4.0,197.0,2100.3,5.1,16.3
5.0,86.0,2100.4,5.2,16.2
6.0,167.0,2100.5,4.8,16.6
7.0,93.0,2100.6,5.0,16.4
8.0,144.0,2100.7,5.4,16.0
9.0,88.0,2100.9,5.2,16.0
10.0,125.0,2101.0,5.7,15.8
11.0,175.0,2101.1,6.0,15.5
12.0,122.0,2101.2,3.1,18.2
13.0,113.0,2101.2,4.4,17.0
14.0,124.0,2101.3,6.2,15.1
15.0,177.0,2101.4,4.8,16.8
16.0,164.0,2101.5,4.7,16.8
17.0,130.0,2101.6,5.2,16.3
18.0,132.0,2101.7,4.6,16.8
19.0,158.0,2101.8,5.5,15.8
20.0,89.0,2101.9,4.7,17.0
21.0,83.0,2101.9,4.8,16.6
22.0,83.0,2102.0,4.9,16.6
23.0,300.0,2102.1,5.7,15.8
24.0,86.0,2102.2,3.1,18.4
25.0,127.0,2124.8,6.0,15.3
26.0,110.0,2099.5,3.4,18.0
27.0,300.0,2099.6,6.2,15.3
28.0,118.0,2121.8,3.3,18.1
29.0,110.0,2097.7,5.4,16.1
30.0,117.0,2097.7,4.7,16.9
31.0,111.0,2119.6,4.4,17.1
32.0,300.0,2119.7,6.1,15.4
33.0,126.0,2119.8,4.9,16.4
34.0,167.0,2138.5,4.3,17.2
35.0,300.0,2155.0,6.3,15.3
36.0,100.0,2128.4,4.0,17.2
37.0,132.0,2145.7,4.9,16.5
38.0,143.0,2120.5,4.5,17.1
39.0,164.0,2120.6,5.0,16.5
40.0,124.0,2120.6,4.4,17.0
41.0,225.0,2120.7,5.0,16.4
42.0,128.0,2120.7,2.9,18.2
43.0,115.0,2120.8,3.7,17.6
44.0,113.0,2138.3,4.3,17.2
45.0,300.0,2114.9,5.9,15.7
46.0,100.0,2115.0,4.1,17.1
47.0,118.0,2094.4,4.1,17.2
48.0,217.0,2076.2,5.3,16.1
49.0,91.0,2076.3,3.6,17.6
50.0,79.0,2076.3,4.0,17.2
51.0,112.0,2060.3,4.1,17.2
52.0,300.0,2083.5,6.5,15.1
53.0,151.0,2083.6,4.9,16.5
54.0,97.0,2085.6,4.1,17.1
55.0,300.0,2068.9,6.7,14.9
56.0,93.0,2069.0,2.7,18.7
57.0,138.0,2054.2,4.8,16.8
58.0,179.0,2075.9,3.7,17.6
59.0,300.0,2076.0,6.1,15.3
60.0,141.0,2097.8,3.9,17.4
61.0,178.0,2081.5,4.2,17.1
62.0,204.0,2081.5,5.4,16.4
63.0,136.0,2064.6,6.6,15.0
64.0,86.0,2050.9,4.0,17.3
65.0,87.0,2051.0,4.3,17.0
66.0,102.0,2073.9,3.6,17.7
67.0,82.0,2059.5,3.2,18.1
68.0,300.0,2043.1,6.0,15.7
69.0,77.0,2028.4,4.0,17.5
70.0,136.0,2051.7,4.7,16.8
71.0,96.0,2072.7,4.1,17.2
72.0,77.0,2072.7,3.1,18.1
73.0,78.0,2057.7,4.0,17.4
74.0,300.0,2043.3,5.1,16.4
75.0,168.0,2030.4,3.8,17.5
76.0,109.0,2018.8,4.2,17.1
77.0,205.0,2042.1,5.4,15.9
78.0,279.0,2063.0,7.8,13.9
79.0,156.0,2063.1,5.1,16.3
