# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,109.00000,1000.00000,4.64667,16.76400,24.96800,19.83200,0.68933,0.16267,0.01733
2.00000,148.00000,1000.00000,5.04866,16.45706,30.80248,18.98855,0.20802,0.22996,0.00668
3.00000,155.00000,998.16717,4.63478,16.82391,26.23152,20.96304,0.60924,0.02717,0.00109
4.00000,106.00000,1062.42948,3.70508,17.53220,20.65763,23.26780,0.80508,0.03898,0.01356
5.00000,90.00000,1060.24240,5.32818,16.10702,36.12604,15.59572,0.79191,0.38526,0.01902
6.00000,144.00000,1046.41189,6.10960,15.03051,27.52881,25.43051,0.55028,0.14689,0.03503
7.00000,136.00000,1074.11662,6.62103,14.78204,28.07886,17.30230,0.31599,0.49726,0.19606
8.00000,133.00000,1060.57759,5.76625,15.89488,25.89073,20.22822,0.66183,0.45228,0.26279
9.00000,196.00000,1085.17602,4.37690,17.07789,25.56938,20.21486,0.72471,0.13518,0.01880
10.00000,82.00000,1049.36990,5.40064,15.80128,21.33173,13.54808,0.50000,0.44391,0.16346
11.00000,153.00000,1047.75293,5.52399,15.90278,21.15152,27.65783,0.77588,0.14141,0.03030
12.00000,148.00000,1071.45801,5.01362,16.32425,21.39373,21.39373,0.44346,0.40872,0.15668
13.00000,211.00000,1059.76637,5.93679,15.56190,24.14486,17.59263,0.38806,0.53819,0.17384
14.00000,161.00000,1081.61288,4.35294,17.22794,23.69240,18.11642,0.67034,0.33701,0.13480
15.00000,92.00000,1101.49893,3.95958,17.38772,23.17515,15.62575,0.65419,0.38772,0.03593
16.00000,122.00000,1099.54614,5.82238,15.58792,31.38277,14.98579,0.17762,0.27975,0.00622
17.00000,143.00000,1137.22688,4.72917,16.71467,29.94293,17.22736,0.26042,0.12862,0.05978
18.00000,173.00000,1152.60115,4.88912,16.72021,27.85492,24.74404,0.64456,0.07150,0.05181
19.00000,174.00000,1166.85036,4.90564,16.71446,22.76593,18.94975,0.71078,0.23775,0.03431
20.00000,113.00000,1164.21518,4.36763,17.18381,22.19067,22.24829,0.50000,0.34294,0.18381
21.00000,300.00000,1149.00034,6.57679,14.85779,27.54437,16.75085,0.20165,0.39932,0.24118
22.00000,138.00000,1116.19871,5.40972,16.06141,33.51421,21.95234,0.22136,0.23373,0.07699
23.00000,175.00000,1131.83979,5.02336,16.31424,31.31500,11.51469,0.50000,0.41372,0.05803
24.00000,60.00000,1164.60320,1.86070,19.23383,18.27612,15.39801,0.50000,0.01741,0.01741
25.00000,135.00000,1207.32782,5.41625,15.91211,32.66169,9.90796,0.13184,0.32090,0.02570
26.00000,153.00000,1204.26597,3.99140,17.46991,21.56877,26.32808,0.47421,0.03009,0.03009
27.00000,225.00000,1231.98915,6.03388,15.38045,25.83253,22.03872,0.68538,0.42594,0.16167
28.00000,159.00000,1197.25627,5.96060,15.74160,28.19583,23.81344,0.68540,0.08806,0.00000
29.00000,145.00000,1164.35433,5.07423,16.43942,31.29181,18.13055,0.12927,0.24488,0.09727
30.00000,155.00000,1150.48162,5.05353,16.31873,21.05353,25.68856,0.74148,0.28954,0.15815
31.00000,172.00000,1169.74468,4.81500,16.68900,27.26400,24.31500,0.74750,0.05700,0.00000
32.00000,187.00000,1181.33395,5.91929,15.54477,23.05422,21.30139,0.58953,0.46910,0.41362
33.00000,80.00000,1166.88625,4.27760,17.29708,31.66558,21.68019,0.50325,0.00000,0.00000
34.00000,157.00000,1136.71009,6.02831,15.49954,28.51233,20.41826,0.67854,0.23288,0.08037
35.00000,253.00000,1134.77767,4.84407,16.54401,27.68815,18.24324,0.21344,0.12821,0.17672
36.00000,84.00000,1123.02163,4.21181,17.15479,20.65173,15.91853,0.75764,0.16701,0.10998
