# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,180.00000,1000.00000,4.87783,16.46833,22.72964,18.14367,0.43043,0.24208,0.07014
2.00000,152.00000,1000.00000,4.44352,17.02021,20.85137,21.91677,0.78894,0.10702,0.05707
3.00000,158.00000,957.95518,5.75462,15.76253,20.99868,27.80211,0.60290,0.08179,0.03298
4.00000,170.00000,956.64893,5.90430,15.84766,29.23145,23.85742,0.67480,0.06348,0.05273
5.00000,156.00000,947.76869,5.13001,16.29469,25.34995,24.71723,0.58559,0.06392,0.01083
6.00000,118.00000,939.73855,3.98431,17.27532,23.64051,22.15264,0.50000,0.04422,0.03138
7.00000,109.00000,938.74778,4.01133,17.33495,26.98382,19.06149,0.69498,0.13269,0.02265
8.00000,158.00000,913.37222,5.15217,16.28841,37.90797,15.25000,0.06522,0.26449,0.03043
9.00000,94.00000,912.57831,4.57719,16.80526,32.75439,30.86140,0.50000,0.00351,0.00175
10.00000,136.00000,948.55995,6.05691,15.38573,32.63415,27.23577,0.62060,0.05781,0.01445
11.00000,104.00000,941.78033,3.82642,17.46544,25.83410,22.85253,0.62750,0.01382,0.00614
12.00000,165.00000,940.91896,4.84875,16.59441,28.78709,15.67726,0.26493,0.34489,0.14258
13.00000,137.00000,940.08024,4.38263,17.07156,29.47424,18.72710,0.45992,0.45134,0.13550
14.00000,128.00000,918.24502,5.29593,16.02665,24.78121,20.64236,0.54909,0.15849,0.02244
15.00000,113.00000,950.06629,4.27386,16.94191,25.47026,20.43568,0.87414,0.12586,0.00277
16.00000,182.00000,943.89334,5.57778,15.88642,32.01811,14.97860,0.14198,0.17037,0.08230
17.00000,162.00000,938.00627,5.57099,15.91785,26.84584,18.34584,0.39148,0.18357,0.05274
18.00000,104.00000,981.62679,4.73581,16.99609,22.44227,18.65753,0.86106,0.15460,0.01957
19.00000,147.00000,958.63470,5.11714,16.27990,23.11221,20.39334,0.51480,0.09125,0.00740
20.00000,116.00000,957.80812,5.13984,16.21088,27.48613,17.95339,0.34462,0.15871,0.07991
21.00000,143.00000,956.99587,4.58585,16.88866,27.30697,20.46514,0.81217,0.07180,0.00000
22.00000,84.00000,983.22911,6.12466,15.36043,33.38889,12.07859,0.18631,0.45122,0.07588
23.00000,117.00000,982.31349,4.55888,16.66012,30.22727,13.68802,0.15444,0.33574,0.11674
24.00000,153.00000,1006.30644,4.30683,17.05199,26.03364,21.81651,0.52192,0.09378,0.07747
25.00000,157.00000,1028.48649,5.21429,16.38908,28.74706,16.30756,0.34118,0.33361,0.18487
26.00000,74.00000,1065.22833,3.54671,17.68858,30.05709,14.24394,0.22318,0.19031,0.03806
27.00000,192.00000,1083.26191,4.41495,16.99626,22.22617,15.48318,0.35467,0.21963,0.13178
28.00000,122.00000,1100.03829,5.65781,15.85654,28.26567,17.70670,0.40064,0.34219,0.17216
29.00000,116.00000,1072.21112,5.27273,16.11016,26.22246,17.54652,0.30588,0.09626,0.00642
30.00000,191.00000,1089.34253,4.10341,17.28213,23.17771,19.36446,0.83635,0.12349,0.06426
31.00000,95.00000,1122.00255,3.55839,17.75547,22.17153,22.07299,0.83485,0.08577,0.00000
32.00000,152.00000,1110.51058,3.57158,17.65705,24.68590,17.80769,0.38515,0.25962,0.09081
33.00000,300.00000,1108.81221,5.99582,15.62343,23.11883,20.03766,0.51423,0.13975,0.02427
34.00000,151.00000,1123.34558,6.33761,15.25074,24.28036,21.10069,0.42744,0.38598,0.44126
35.00000,151.00000,1095.58236,6.00174,15.44097,27.56684,14.34462,0.61545,0.38976,0.07031
36.00000,233.00000,1110.62221,5.84259,15.61111,26.85108,22.78935,0.31674,0.29552,0.24383
37.00000,156.00000,1124.74646,4.22798,17.48532,28.16839,18.45164,0.31477,0.19257,0.17271
38.00000,87.00000,1138.03796,3.44946,17.84914,25.17574,26.56143,0.57932,0.00156,0.00467
39.00000,111.00000,1150.57126,3.14577,18.09875,20.86834,16.67085,0.71473,0.11755,0.06740
40.00000,153.00000,1138.37197,6.39219,15.12472,29.86251,17.30128,0.28325,0.28024,0.08264
41.00000,159.00000,1136.49950,4.35309,16.98235,25.55738,19.87011,0.54540,0.11223,0.01513
42.00000,207.00000,1148.87209,4.45703,17.03033,21.06775,20.71992,0.53741,0.22750,0.12437
43.00000,300.00000,1136.97801,4.95968,16.27285,19.44691,19.11358,0.46169,0.23925,0.05376
44.00000,236.00000,1110.12997,4.88284,16.46295,24.94744,16.03800,0.20203,0.09183,0.07663
45.00000,88.00000,1104.17439,4.85886,16.72633,20.39071,17.00000,0.75043,0.23924,0.00172
46.00000,121.00000,1102.66846,4.49697,16.72424,23.12121,23.65152,0.59167,0.02121,0.01212
47.00000,84.00000,1101.18321,4.02070,17.51760,27.43685,20.21532,0.71222,0.02277,0.01449
48.00000,166.00000,1099.71802,4.79167,16.62660,31.52404,15.43189,0.26362,0.08093,0.05529
49.00000,63.00000,1090.35042,3.46228,17.78143,27.81818,21.25338,0.50290,0.02321,0.00580
50.00000,96.00000,1119.20087,4.91823,16.49744,23.05111,25.07155,0.67547,0.05622,0.01022
51.00000,134.00000,1117.60719,6.99295,14.52045,20.97743,21.79267,0.69817,0.50494,0.08604
52.00000,94.00000,1107.64611,3.65487,17.77876,28.27581,15.33628,0.24336,0.25369,0.19912
53.00000,201.00000,1083.43543,4.83466,16.45310,24.09459,17.44913,0.31240,0.26153,0.16534
54.00000,130.00000,1111.98915,4.02392,17.43049,21.23169,20.89686,0.87892,0.07324,0.01644
55.00000,100.00000,1124.68624,2.66456,18.65826,27.22194,10.28499,0.29193,0.06179,0.04414
56.00000,148.00000,1123.08233,6.23197,15.10721,26.94639,21.75731,0.45906,0.39571,0.12378
57.00000,149.00000,1158.05520,5.04717,16.17138,28.70126,16.13601,0.16667,0.15802,0.06840
58.00000,153.00000,1168.50151,4.32263,16.96868,27.25607,18.27251,0.27408,0.10885,0.03446
59.00000,119.00000,1178.46234,4.14433,17.29639,29.93299,20.54510,0.57732,0.10309,0.05541
60.00000,141.00000,1202.27960,4.96087,16.58406,23.18116,19.36377,0.35072,0.26522,0.15652
61.00000,151.00000,1199.88539,3.82124,17.71371,20.87231,24.14247,0.88911,0.04973,0.01344
62.00000,148.00000,1177.35296,5.59352,15.92059,30.42529,27.27064,0.83072,0.14838,0.05643
63.00000,228.00000,1165.29066,5.48643,16.00660,30.14747,22.28540,0.34629,0.27586,0.07337
64.00000,203.00000,1153.82203,5.02422,16.42266,25.96953,23.24063,0.31211,0.13359,0.06250
65.00000,106.00000,1128.79206,3.55754,17.88979,23.77634,21.97245,0.54619,0.10049,0.13452
66.00000,229.00000,1140.15712,4.19181,17.23277,17.48417,19.29888,0.27281,0.36592,0.42551
67.00000,275.00000,1122.11124,5.88368,15.68702,21.49550,16.17674,0.32294,0.29177,0.17224
68.00000,142.00000,1098.73356,5.15005,16.28646,26.51102,21.62015,0.43704,0.32634,0.24974
69.00000,152.00000,1118.60892,5.41057,16.07398,38.15935,16.20163,0.26829,0.20000,0.03984
70.00000,121.00000,1151.83998,5.29494,16.24112,35.86114,30.00000,0.63132,0.02799,0.00000
71.00000,231.00000,1167.95905,6.55878,14.98321,23.07863,18.55954,0.21870,0.22672,0.12443
72.00000,102.00000,1166.05225,4.23128,17.14037,29.25401,21.60561,0.50000,0.06016,0.01070
73.00000,99.00000,1180.57901,5.11215,16.15888,30.37695,28.12150,0.40966,0.03427,0.01090
74.00000,118.00000,1178.55119,5.77874,15.96746,32.80043,15.18764,0.49132,0.57158,0.18221
75.00000,290.00000,1176.55233,6.00375,15.66442,22.15506,24.79625,0.65768,0.25843,0.05768
76.00000,121.00000,1199.06654,4.86272,16.69144,31.60327,22.77078,0.47733,0.06297,0.05038
77.00000,257.00000,1220.50526,5.87220,15.66143,27.77877,23.12257,0.75224,0.15770,0.06203
78.00000,94.00000,1218.02525,4.02544,17.14324,30.15127,23.25033,0.74230,0.00402,0.00000
79.00000,87.00000,1238.46038,5.85366,15.47497,31.20026,14.57766,0.37035,0.43004,0.02953
80.00000,113.00000,1235.74959,6.01362,15.50973,38.09339,15.50584,0.25292,0.28696,0.03502
81.00000,300.00000,1246.15416,5.83706,15.73163,18.79792,21.97284,0.88978,0.48642,0.12700
82.00000,154.00000,1255.69053,5.70074,15.81439,32.28700,18.64023,0.64473,0.45135,0.08504
83.00000,182.00000,1264.47032,4.96678,16.52896,24.11158,17.57836,0.22232,0.41227,0.26491
84.00000,237.00000,1272.58820,4.64426,16.64170,19.15745,17.64000,0.74979,0.24511,0.01447
85.00000,149.00000,1278.28082,4.55743,16.75261,33.38715,16.61606,0.14578,0.25221,0.06345
86.00000,222.00000,1262.54696,4.81778,16.65160,26.26385,27.74052,0.85277,0.05612,0.00510
87.00000,180.00000,1270.37846,6.07506,15.35709,25.70129,19.54056,0.60614,0.37832,0.05610
88.00000,206.00000,1255.10700,4.21379,17.33487,23.61533,18.95709,0.58659,0.27816,0.16935
89.00000,250.00000,1262.88027,4.64905,16.74255,25.79607,12.57520,0.76423,0.66870,0.17954
90.00000,144.00000,1268.75549,3.98567,17.45110,33.53794,16.77909,0.11889,0.05312,0.04975
91.00000,117.00000,1275.78255,5.96050,15.56757,37.33576,19.31081,0.56653,0.32328,0.06237
92.00000,84.00000,1292.80806,3.89509,17.30118,25.64805,21.49408,0.84602,0.32149,0.11675
93.00000,194.00000,1289.34293,4.36285,17.23438,23.39670,15.30122,0.35200,0.26215,0.08333
94.00000,133.00000,1305.64848,4.06154,17.08846,24.38365,16.56923,0.28750,0.20865,0.06154
95.00000,103.00000,1311.32099,4.35849,17.12453,23.35597,16.75346,0.31321,0.26792,0.05157
96.00000,204.00000,1315.89547,4.78038,16.62260,22.10661,20.71748,0.49840,0.26226,0.31237
