# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,219.00000,1000.00000,6.43709,14.82386,19.69897,17.99254,0.62069,0.15657,0.06151
2.00000,143.00000,1000.00000,5.73942,15.83201,24.04233,26.62302,0.57275,0.13492,0.09127
3.00000,242.00000,1071.00177,4.81064,16.61645,21.56047,21.36006,0.20007,0.10228,0.04008
4.00000,113.00000,1068.53658,3.21086,18.04792,20.13898,16.27796,0.69010,0.23642,0.10863
5.00000,151.00000,1053.35101,4.64701,16.88468,33.68926,20.28257,0.34991,0.18134,0.09331
6.00000,123.00000,1051.38483,4.51581,16.90711,32.01779,19.31621,0.37302,0.26383,0.10968
7.00000,142.00000,1078.64123,5.19366,16.21703,34.57513,21.15609,0.42696,0.26127,0.01753
8.00000,149.00000,1102.53928,4.54545,16.89011,30.76024,23.64036,0.69930,0.03397,0.00000
9.00000,103.00000,1123.74132,4.01690,17.79155,29.03099,18.15070,0.31197,0.09437,0.02254
10.00000,83.00000,1121.23262,3.17266,18.11871,24.54856,16.97662,0.50000,0.19604,0.06835
11.00000,91.00000,1118.82266,4.29938,17.18295,25.61746,15.25572,0.70998,0.31393,0.19958
12.00000,157.00000,1116.50050,5.54024,15.97195,24.31098,25.43659,0.66220,0.06098,0.00244
13.00000,135.00000,1155.99353,5.77455,15.85615,24.94191,21.69018,0.76625,0.23651,0.04011
14.00000,271.00000,1139.58791,5.96337,15.56715,19.51165,19.47725,0.31188,0.44395,0.44173
15.00000,84.00000,1137.13718,3.22297,18.34009,22.43018,21.82883,0.56306,0.01126,0.00450
16.00000,251.00000,1102.19249,5.47403,16.17423,31.10388,17.17883,0.40664,0.12295,0.06903
17.00000,156.00000,1100.26357,4.32641,17.06344,28.94464,17.63206,0.69204,0.17762,0.07036
18.00000,126.00000,1137.33971,5.34820,16.19207,33.34696,25.43371,0.69145,0.05204,0.01115
19.00000,117.00000,1135.06642,5.19196,16.42634,30.85603,19.38616,0.38393,0.14286,0.07589
20.00000,137.00000,1121.35430,3.67497,17.58406,23.16065,14.64384,0.38979,0.27522,0.12578
21.00000,295.00000,1166.61350,5.82462,15.63725,21.82353,17.67102,0.65686,0.11765,0.03377
22.00000,183.00000,1164.04674,4.31377,17.01708,30.12273,24.29562,0.70864,0.25187,0.13447
23.00000,254.00000,1161.54485,5.15049,16.34293,23.84539,19.68832,0.56291,0.14062,0.04523
24.00000,137.00000,1159.10410,5.78758,15.53507,29.77856,19.49299,0.14529,0.32465,0.27956
25.00000,253.00000,1144.85575,6.65061,14.92316,18.88525,19.10041,0.32018,0.74078,0.84119
26.00000,117.00000,1131.53179,3.83650,17.51711,31.92300,16.40589,0.37785,0.27757,0.03707
27.00000,291.00000,1145.67039,4.67706,16.76797,18.25801,18.85022,0.45671,0.11255,0.05628
28.00000,117.00000,1176.42640,3.77543,17.59709,28.11229,21.94716,0.37120,0.13078,0.05548
29.00000,89.00000,1161.76401,3.14990,18.11440,23.30572,16.41223,0.62525,0.14793,0.07495
