# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,208.00000,1000.00000,8.03044,13.33662,22.68218,23.11638,0.43778,0.47628,0.31513
2.00000,125.00000,1000.00000,4.20223,17.11297,22.18689,15.60391,0.34379,0.18968,0.18410
3.00000,100.00000,957.95518,4.56208,16.85738,30.75000,18.53356,0.72735,0.15436,0.09228
4.00000,205.00000,1024.33339,5.15355,16.38863,24.11848,13.75829,0.40664,0.35166,0.08246
5.00000,129.00000,1022.56623,4.01577,17.32492,18.01577,21.19085,0.92902,0.03943,0.03470
6.00000,153.00000,1053.83453,4.45286,16.70875,21.66330,19.39394,0.74158,0.09428,0.01852
7.00000,182.00000,1041.00271,6.28780,15.25463,26.09268,16.48976,0.48829,0.62927,0.24000
8.00000,184.00000,1039.31577,5.31256,16.28192,25.46578,20.75689,0.68999,0.21144,0.09091
9.00000,98.00000,1065.69597,4.75000,16.51702,29.99738,14.27880,0.45812,0.45812,0.18063
10.00000,232.00000,1053.45547,6.62814,14.86767,22.66080,15.74037,0.56742,0.53853,0.15327
11.00000,202.00000,1108.03528,4.25954,17.18159,27.05224,20.13847,0.21434,0.07546,0.06965
12.00000,159.00000,1127.21806,5.53407,15.84269,32.47896,23.55010,0.47194,0.17134,0.04709
13.00000,221.00000,1112.32774,4.80512,16.53028,25.77950,15.92935,0.29503,0.20963,0.19953
14.00000,191.00000,1110.17896,5.49123,16.10320,26.48400,20.78844,0.60372,0.23839,0.05263
15.00000,85.00000,1128.09464,2.95434,18.40183,26.47260,21.99087,0.50685,0.17123,0.17123
16.00000,103.00000,1113.96083,5.01665,16.56400,36.65245,17.69407,0.50000,0.19147,0.02393
17.00000,98.00000,1111.90227,4.32493,17.01961,34.28852,27.24370,0.63585,0.02241,0.01120
18.00000,107.00000,1128.85864,4.19895,17.17016,24.02487,23.73037,0.50000,0.14529,0.03927
19.00000,150.00000,1115.31167,4.21552,17.25958,26.78927,15.87835,0.14368,0.26628,0.13697
20.00000,235.00000,1113.32493,5.22098,16.32515,26.51042,21.22396,0.72656,0.19271,0.11905
21.00000,148.00000,1129.51886,4.63189,16.91966,28.40408,23.01199,0.62170,0.11631,0.05276
22.00000,142.00000,1116.44829,4.30556,17.18137,36.42239,25.77206,0.27492,0.16748,0.01225
23.00000,100.00000,1114.52099,6.47258,14.88681,31.68145,19.90315,0.66919,0.27888,0.08051
24.00000,87.00000,1137.47933,3.68362,17.65913,21.91525,19.60829,0.78908,0.09981,0.11111
25.00000,124.00000,1151.56962,4.17861,17.27967,33.16686,18.70623,0.57756,0.14806,0.04348
26.00000,95.00000,1137.88134,4.89646,16.55556,26.90530,16.88258,0.50000,0.46086,0.11742
27.00000,137.00000,1135.80155,5.43037,16.00270,30.58041,19.10512,0.44205,0.35580,0.21563
28.00000,145.00000,1155.07799,4.11923,17.20945,26.41998,19.19549,0.48765,0.03330,0.00000
29.00000,119.00000,1167.70893,5.04461,16.35147,28.17519,14.20892,0.59521,0.26115,0.08705
30.00000,100.00000,1153.65395,4.47117,17.12191,23.31631,21.44316,0.69357,0.15980,0.12191
31.00000,129.00000,1194.19499,5.54861,15.88591,29.73115,12.73016,0.08433,0.50595,0.07639
32.00000,135.00000,1165.96510,3.45920,17.72865,24.38899,12.06641,0.43548,0.18596,0.03226
33.00000,113.00000,1177.64539,4.37584,17.10067,34.77852,23.41051,0.65101,0.05817,0.00224
34.00000,122.00000,1205.23017,6.98338,14.62020,28.76215,16.80435,0.28645,0.33760,0.09591
35.00000,146.00000,1202.42660,5.22087,16.06687,27.98886,19.28369,0.38045,0.31712,0.20162
36.00000,125.00000,1176.11229,4.82918,16.83986,33.95492,23.86121,0.68031,0.17794,0.00830
37.00000,140.00000,1186.98149,4.90092,16.60981,32.54443,22.54545,0.80439,0.10521,0.00715
38.00000,257.00000,1172.74998,5.58306,15.88181,20.56139,16.55089,0.32042,0.25542,0.14905
39.00000,138.00000,1170.46186,4.23607,17.03749,24.23202,19.95137,0.38906,0.26748,0.14488
40.00000,216.00000,1188.07969,5.12233,16.29182,28.39352,20.33530,0.38467,0.06190,0.00295
41.00000,120.00000,1198.13988,3.31766,17.94444,18.96724,15.60826,0.64387,0.02137,0.00142
42.00000,103.00000,1183.68533,4.55761,16.75978,32.17609,13.51630,0.50000,0.36196,0.05326
43.00000,142.00000,1181.31750,3.92644,17.37633,27.57676,17.67164,0.39925,0.27079,0.20256
44.00000,136.00000,1196.95189,6.21027,15.29554,33.86919,18.70640,0.42297,0.51550,0.00000
45.00000,217.00000,1215.62459,3.97750,17.50563,29.23561,16.34017,0.38352,0.16942,0.10324
46.00000,133.00000,1224.28171,3.93636,17.34675,24.26883,19.44805,0.57532,0.07013,0.01688
47.00000,217.00000,1247.26975,4.91968,16.59091,28.46264,17.88667,0.55230,0.21731,0.02117
48.00000,155.00000,1244.03620,5.23146,16.11125,21.00895,19.98849,0.66496,0.31841,0.08312
49.00000,135.00000,1217.38050,5.20766,16.22105,29.92632,18.37321,0.11483,0.34258,0.08517
50.00000,165.00000,1195.65519,5.63048,16.06469,23.62390,26.13706,0.60143,0.26316,0.13596
51.00000,90.00000,1204.86295,3.81644,17.72055,28.81233,19.08356,0.50000,0.31370,0.15479
52.00000,127.00000,1190.83828,5.79649,15.66839,26.15289,16.59814,0.76136,0.45145,0.05062
53.00000,193.00000,1225.74422,5.22928,16.15393,20.85468,18.43057,0.51346,0.47255,0.25296
54.00000,256.00000,1238.90860,7.66420,13.56707,14.22479,15.22572,0.51711,0.76688,0.68640
55.00000,164.00000,1254.60429,4.39605,17.13410,27.91164,19.59563,0.58732,0.21518,0.09148
56.00000,214.00000,1261.49340,3.82446,17.28758,19.97292,15.43417,0.50233,0.16993,0.04669
57.00000,151.00000,1281.46377,4.38759,16.81850,24.27049,25.43911,0.33841,0.06674,0.08548
58.00000,209.00000,1277.77998,5.59468,15.89354,28.48213,14.28821,0.27529,0.40228,0.21673
59.00000,187.00000,1251.49288,6.05823,15.50803,31.23561,22.62249,0.40964,0.28581,0.12517
60.00000,111.00000,1265.42936,4.70277,16.70145,30.77411,20.78996,0.39300,0.07926,0.04095
61.00000,122.00000,1271.83562,3.85369,17.32697,18.56361,10.93766,0.54071,0.23919,0.08015
62.00000,288.00000,1255.07199,5.55517,15.90815,24.15309,20.16696,0.68226,0.15771,0.03813
63.00000,193.00000,1251.92840,4.41778,16.91109,23.13480,16.00956,0.37620,0.24857,0.15488
64.00000,135.00000,1263.93168,4.71512,16.70634,28.97951,21.93561,0.47366,0.34927,0.18927
65.00000,170.00000,1276.33905,6.25286,15.19459,22.77836,16.30489,0.62955,0.50260,0.04162
66.00000,210.00000,1292.87178,4.89486,16.56657,30.72315,23.81846,0.44856,0.03480,0.01740
67.00000,128.00000,1298.35600,3.65390,17.56011,26.50462,17.58388,0.51849,0.11889,0.09115
68.00000,121.00000,1280.64846,4.22447,17.33165,31.16380,14.42467,0.16178,0.32154,0.06673
69.00000,259.00000,1277.13849,5.55328,15.94495,23.19478,16.02117,0.25441,0.29922,0.25618
70.00000,162.00000,1287.27001,5.28000,16.33382,33.91055,15.82182,0.13600,0.24145,0.10255
71.00000,131.00000,1297.83570,5.23746,16.13715,28.15763,21.45548,0.31372,0.32549,0.15558
72.00000,120.00000,1312.14902,3.12447,18.17256,21.68034,20.93069,0.69802,0.03395,0.02122
73.00000,157.00000,1317.03176,5.47265,16.16193,29.88403,22.34354,0.57768,0.14223,0.07002
74.00000,239.00000,1298.78207,4.93132,16.50095,27.42785,12.62949,0.14556,0.24764,0.08759
75.00000,156.00000,1295.00924,4.65832,16.70679,31.25444,14.24071,0.27383,0.27383,0.07997
76.00000,151.00000,1303.83837,6.40744,15.28300,37.07360,12.18816,0.13885,0.39605,0.02200
77.00000,129.00000,1313.10164,5.60894,15.67709,20.43017,20.41006,0.37989,0.24246,0.16648
78.00000,143.00000,1325.75471,4.52059,16.88824,30.55368,16.96176,0.27684,0.13382,0.05441
79.00000,92.00000,1330.22811,4.44786,17.03761,28.39316,22.77436,0.57778,0.05470,0.03248
80.00000,148.00000,1345.24535,5.13176,16.23992,27.98525,18.78859,0.23255,0.37266,0.12389
81.00000,129.00000,1340.56941,4.88651,16.78552,29.89366,17.82574,0.48525,0.26005,0.03664
82.00000,214.00000,1347.37763,5.41558,15.92208,23.67718,18.89239,0.18553,0.21800,0.26067
83.00000,186.00000,1354.60223,5.23037,16.08024,29.03796,13.12597,0.53192,0.38481,0.01812
84.00000,163.00000,1364.70890,4.50913,16.80730,12.90872,22.21704,0.45030,0.22515,0.21501
85.00000,185.00000,1347.36989,4.19582,17.08201,24.46192,22.56736,0.69456,0.21004,0.16485
86.00000,185.00000,1318.36298,6.24906,15.16071,25.67575,20.73026,0.45818,0.08835,0.03853
87.00000,173.00000,1300.78329,4.82183,16.57461,22.99666,19.24944,0.61637,0.23942,0.06570
88.00000,128.00000,1297.12278,4.67606,16.64789,16.92113,19.73944,0.72535,0.39296,0.08451
89.00000,179.00000,1272.33061,5.29259,16.27037,29.90093,20.37315,0.65046,0.22500,0.09352
90.00000,195.00000,1281.80548,5.72662,15.85372,21.90528,20.34652,0.52218,0.37050,0.27818
91.00000,160.00000,1261.88385,4.30576,17.00120,18.18585,19.51079,0.35671,0.42686,0.28537
92.00000,168.00000,1282.72874,4.65741,16.81379,21.20267,19.26955,0.81173,0.07305,0.01749
93.00000,136.00000,1288.02963,4.00900,17.18673,33.43420,22.10124,0.31665,0.06187,0.04049
94.00000,143.00000,1272.19429,6.76471,14.80563,26.08184,19.01279,0.50000,0.55371,0.34143
95.00000,174.00000,1269.09618,4.24625,17.16573,23.04869,14.88670,0.50468,0.20131,0.05899
96.00000,283.00000,1278.72088,5.70248,15.80792,24.39960,13.71860,0.30591,0.36736,0.17999
97.00000,142.00000,1287.42778,4.53846,16.80048,18.28125,23.24519,0.66887,0.08654,0.02163
98.00000,152.00000,1268.50311,4.99803,16.46654,25.17323,23.03346,0.52313,0.25787,0.09843
99.00000,85.00000,1256.00590,6.05136,15.36276,27.75120,9.09952,0.50000,0.52809,0.17657
100.00000,166.00000,1261.91466,4.55527,16.89460,18.06041,17.48329,0.65874,0.35347,0.22494
101.00000,169.00000,1279.17125,7.72886,13.74710,27.64842,16.40464,0.54395,0.53731,0.10945
102.00000,231.00000,1276.01604,4.31179,16.93156,20.24791,13.45551,0.22928,0.26616,0.39087
103.00000,68.00000,1284.85348,5.26567,16.09851,33.34328,15.47313,0.50000,0.29552,0.04925
104.00000,111.00000,1292.88734,4.41872,16.97537,24.44212,19.84360,0.39470,0.33005,0.20443
105.00000,226.00000,1306.19310,5.39245,15.97033,22.98247,18.95752,0.48719,0.37357,0.16251
106.00000,126.00000,1324.05301,4.32466,17.05204,24.69393,15.36059,0.45539,0.40025,0.20322
107.00000,130.00000,1337.49487,6.21551,15.23565,27.68781,13.04632,0.43152,0.37261,0.18429
108.00000,161.00000,1341.39209,4.86328,16.48172,31.39666,17.32909,0.34539,0.09300,0.07870
109.00000,196.00000,1354.78902,4.47142,17.05342,27.49203,24.51172,0.33833,0.23336,0.05998
110.00000,161.00000,1381.20122,5.48973,15.92123,26.47603,15.69977,0.56050,0.36073,0.18721
111.00000,190.00000,1355.52465,5.41949,16.14661,25.21695,22.06525,0.62203,0.39237,0.08220
112.00000,218.00000,1361.05241,5.33631,16.04062,27.15191,19.55240,0.46019,0.21933,0.05118
113.00000,193.00000,1340.03056,4.07962,17.28415,31.32739,15.85655,0.19492,0.08854,0.02608
114.00000,125.00000,1324.62781,3.79501,17.54121,27.92950,18.27766,0.25705,0.28416,0.11822
115.00000,208.00000,1337.22537,5.16055,16.22203,25.69769,16.66781,0.83006,0.31085,0.05295
116.00000,120.00000,1341.05816,4.97125,16.35463,28.78275,25.33333,0.71885,0.12886,0.04579
117.00000,150.00000,1323.76134,5.06487,16.37087,25.31457,11.80783,0.59302,0.47368,0.11750
118.00000,179.00000,1319.94183,4.18894,17.34043,27.32851,15.37191,0.31447,0.24255,0.05957
119.00000,151.00000,1297.20003,6.66634,14.91980,28.30891,17.14356,0.43861,0.35050,0.09604
120.00000,93.00000,1304.12083,5.60000,15.81600,29.79733,14.20267,0.39533,0.36533,0.11200
121.00000,183.00000,1286.59597,4.17534,17.22466,29.61164,14.70548,0.25651,0.27329,0.18630
122.00000,214.00000,1304.55643,4.60597,16.84353,25.05192,18.14936,0.25782,0.23898,0.13656
123.00000,168.00000,1317.25686,5.01858,16.32655,27.31239,18.47788,0.77788,0.24956,0.00796
124.00000,235.00000,1331.72218,5.34133,16.24178,25.98844,21.38667,0.43733,0.17333,0.12533
125.00000,141.00000,1305.62180,4.64103,16.83450,30.49184,25.90093,0.57751,0.02448,0.02331
126.00000,154.00000,1290.15798,5.76132,15.76829,26.93902,18.23955,0.19948,0.27875,0.13676
127.00000,139.00000,1286.99821,5.43578,15.98624,25.96177,24.01070,0.57645,0.26911,0.10856
128.00000,135.00000,1296.38951,5.35536,16.67841,26.30690,24.14097,0.50000,0.38620,0.15859
129.00000,207.00000,1273.27250,4.77546,16.78428,27.67682,17.40176,0.68885,0.35686,0.12831
130.00000,152.00000,1287.77913,5.73571,15.69898,23.16429,19.01735,0.50204,0.32857,0.11020
131.00000,105.00000,1275.01158,5.96882,15.39808,29.53597,12.76739,0.71223,0.52518,0.10791
132.00000,165.00000,1288.19191,4.39009,17.16254,29.42647,14.77941,0.25735,0.26393,0.17183
133.00000,84.00000,1303.02372,4.27688,17.14247,32.61290,12.47043,0.45497,0.38710,0.06855
134.00000,174.00000,1307.40427,5.20317,16.44603,30.48968,16.30238,0.29603,0.22460,0.11111
135.00000,142.00000,1321.52326,4.54606,16.84913,26.10814,24.27770,0.29706,0.13218,0.10414
136.00000,219.00000,1347.21635,6.16473,15.33454,29.69376,20.40058,0.43832,0.43832,0.13208
137.00000,227.00000,1324.83580,4.83819,16.67493,24.09402,13.54519,0.18550,0.15452,0.12172
138.00000,202.00000,1301.95441,4.51639,16.90984,25.28033,17.22705,0.34918,0.38770,0.17541
139.00000,190.00000,1285.24391,5.02782,16.45616,26.15093,27.41147,0.59022,0.08685,0.00084
140.00000,181.00000,1273.31325,5.52838,16.18447,27.76544,19.24290,0.74917,0.29549,0.06678
141.00000,104.00000,1256.73202,4.51955,16.83799,30.95307,15.33520,0.38939,0.26369,0.03911
142.00000,272.00000,1242.99511,5.50256,15.99615,25.23782,19.16474,0.46218,0.13846,0.02244
143.00000,149.00000,1248.73113,3.88742,17.36689,25.99470,19.94967,0.70728,0.16556,0.07815
144.00000,193.00000,1236.13571,4.51781,16.78280,24.80712,21.29540,0.91833,0.23979,0.12511
145.00000,109.00000,1233.83126,3.56809,17.66850,24.22421,16.24347,0.27648,0.19532,0.12105
146.00000,132.00000,1216.61461,5.17437,16.05812,19.90462,21.53353,0.30253,0.21759,0.11923
147.00000,218.00000,1198.52235,6.00074,15.53704,25.63037,19.25259,0.58519,0.25407,0.11037
148.00000,81.00000,1186.98701,5.32005,16.10668,37.39075,16.43316,0.50000,0.26478,0.04242
149.00000,114.00000,1179.27454,5.74313,15.55920,29.62474,15.44397,0.50000,0.43658,0.05497
150.00000,168.00000,1196.08886,5.66080,15.85343,27.06700,18.02931,0.53224,0.21608,0.02596
151.00000,147.00000,1214.10806,5.39406,16.19959,28.58137,20.81679,0.28096,0.17912,0.00000
152.00000,145.00000,1229.55474,5.96257,15.30806,27.47505,13.56526,0.61804,0.36660,0.00576
153.00000,106.00000,1207.07215,4.68366,16.76012,24.90255,21.16192,0.35532,0.17991,0.19640
154.00000,266.00000,1224.76414,5.44369,16.01423,22.01238,17.29765,0.49072,0.22030,0.06374
155.00000,205.00000,1222.63084,4.73468,16.72571,28.47160,18.12033,0.67414,0.25336,0.03737
156.00000,129.00000,1235.17049,5.77056,15.78009,39.29004,19.50476,0.21775,0.17489,0.04502
157.00000,153.00000,1217.35780,4.72665,16.66743,28.56492,25.48861,0.53075,0.15604,0.08884
158.00000,267.00000,1233.97468,6.68247,14.87455,31.37335,16.56242,0.35774,0.29112,0.03241
159.00000,206.00000,1225.07011,6.08303,15.50738,21.62823,17.16052,0.67251,0.56550,0.09041
160.00000,123.00000,1210.94060,3.60093,17.73782,26.93619,22.04756,0.50000,0.10557,0.00000
161.00000,109.00000,1199.28747,4.54555,16.89262,31.49241,17.32213,0.30803,0.20824,0.09002
162.00000,155.00000,1186.39007,3.65769,17.58036,27.71764,13.11555,0.31712,0.15986,0.11903
163.00000,65.00000,1193.53329,4.80421,16.75579,32.52842,21.79579,0.50000,0.07789,0.02105
164.00000,159.00000,1211.45506,4.81014,16.93628,17.14434,19.75423,0.59753,0.33680,0.20026
165.00000,204.00000,1209.49910,4.60398,16.62635,20.46976,16.62800,0.17481,0.27423,0.17647
166.00000,123.00000,1193.96615,4.11335,17.23631,30.55524,16.20173,0.49039,0.33429,0.12584
167.00000,201.00000,1206.57352,5.62522,15.70930,26.27281,20.14937,0.27415,0.27728,0.18336
168.00000,187.00000,1222.70897,5.52827,16.03882,24.38565,18.46667,0.48186,0.44388,0.09873
169.00000,95.00000,1242.39755,4.89847,16.79585,40.77183,22.84389,0.50000,0.24454,0.00218
170.00000,134.00000,1256.08923,4.45971,17.12892,33.14928,10.99406,0.25530,0.38083,0.09754
171.00000,73.00000,1270.99204,4.15884,17.23066,31.30110,9.97376,0.50000,0.29834,0.02486
172.00000,203.00000,1283.60630,4.37031,17.07506,19.57131,19.33111,0.45163,0.14095,0.21184
173.00000,209.00000,1293.64745,5.48384,15.93721,22.89751,25.76731,0.71099,0.13943,0.08033
174.00000,188.00000,1297.94136,3.70111,17.57889,21.48111,16.17222,0.47556,0.11444,0.10556
175.00000,136.00000,1284.00890,4.33581,17.11477,27.88417,22.74920,0.40223,0.13390,0.06482
176.00000,99.00000,1281.18910,4.98136,16.42610,34.34621,18.14248,0.57457,0.20772,0.00000
177.00000,172.00000,1291.22713,3.79910,17.69820,26.32162,18.11261,0.32523,0.05856,0.04775
178.00000,178.00000,1272.17703,5.33416,16.08631,32.64180,14.96178,0.12515,0.18434,0.02898
179.00000,131.00000,1257.48000,5.71947,15.89722,27.60459,18.65901,0.72310,0.50302,0.14510
